[    0   467   859 -5620   112  -508 -1285     0],[    0   369   932 -5665   151  -528 -1404     0],[    0   251  1119 -5757   196  -556 -1517     0],[    0   110  1329 -5761   251  -579 -1626     0],[    0     2  1440 -5797   318  -601 -1720     0],[    0  -172  1596 -5829   382  -624 -1815     0],[    0  -275  1727 -5932   452  -643 -1905     0],[    0  -381  1822 -5971   519  -671 -1989     0],[    0  -440  2066 -6097   594  -693 -2072     0],[    0  -553  2159 -6118   670  -721 -2147     0],[    0  -616  2221 -6303   726  -750 -2222     0],[    0  -653  2324 -6468   785  -771 -2301     0],[    0  -697  2430 -6593   842  -798 -2387     0],[    0  -660  2592 -6697   917  -824 -2487     0],[    0  -633  2703 -6784  1000  -854 -2598     0],[    0  -707  2896 -6808  1098  -876 -2686     0],[    0  -830  2942 -6777  1190  -887 -2785     0],[    0  -910  2914 -6763  1273  -888 -2881     0],[    0  -984  2972 -6727  1363  -885 -2971     0],[    0  -991  3034 -6657  1456  -884 -3055     0],[    0  -977  3041 -6580  1563  -899 -3114     0],[    0  -985  2956 -6512  1686  -923 -3164     0],[    0 -1009  2874 -6363  1805  -950 -3205     0],[    0 -1052  2836 -6212  1932  -969 -3242     0],[    0 -1097  2823 -6003  2075  -985 -3268     0],[    0 -1052  2856 -5740  2215  -989 -3272     0],[    0  -925  2881 -5504  2358  -989 -3270     0],[    0  -857  3039 -5169  2514  -979 -3253     0],[    0  -848  3180 -4855  2682  -956 -3231     0],[    0  -793  3186 -4631  2852  -922 -3197     0],[    0  -729  3197 -4346  3029  -872 -3158     0],[    0  -579  3114 -4051  3202  -822 -3115     0],[    0  -304  2938 -3803  3355  -777 -3051     0],[    0    53  2744 -3499  3504  -755 -2963     0],[    0   438  2536 -3263  3655  -739 -2838     0],[    0   784  2302 -2947  3793  -721 -2698     0],[    0  1141  1907 -2654  3912  -699 -2546     0],[    0  1386  1516 -2515  3993  -668 -2392     0],[    0  1862   792 -2273  4048  -641 -2232     0],[    0  2413    60 -2002  4092  -613 -2094     0],[    0  2920  -705 -1687  4122  -583 -1956     0],[    0  3395 -1403 -1202  4145  -529 -1836     0],[    0  3853 -2024  -673  4153  -453 -1712     0],[    0  4370 -2556   -38  4127  -359 -1602     0],[    0  4687 -2912   293  4077  -262 -1549     0],[    0  5022 -3451   724  3996  -159 -1497     0],[    0  5265 -3858  1213  3904   -50 -1402     0],[    0  5665 -4217  1610  3796    48 -1271     0],[    0  6242 -4111  1850  3700   127 -1134     0],[    0  9011 -8745  6097  3781   -22 -1402     0],[     0  32767 -24565  20437   3451  -1938   -585      0],[     0  32767 -32768  32767   2694  -8085   2694      0],[     0  32767 -32768  32767   1573 -14303   4639      0],[     0  32767 -10765  24446   2242 -14095   -294      0],[     0  -8562 -11497  -1965   1847  -7772  -2742      0],[     0 -24844 -32271 -14256  -1791   -199   3714      0],[     0  -5672 -27585  -9972  -4307   3472   7038      0],[    0 20496 -8753   511 -4268  2940  4485     0],[    0 24278   568  3089 -2855  1041   418     0],[    0 14251  -136  2140 -1722  -197 -2037     0],[    0  3538   925  2476 -1351  -227 -3083     0],[    0 -3664  -370  2565 -2005   332 -3136     0],[    0 -6673 -2231  1961 -3317   813 -2685     0],[    0 -3408   227  1652 -4230   864 -2492     0],[    0  -314  3354  1343 -4009   277 -2131     0],[    0  2625  4110  -499 -3152  -650 -1145     0],[    0  2855  1918 -1520 -2336 -1456   177     0],[    0   738  2084   240 -1536 -1684  1208     0],[    0 -1477  2278  2334  -896 -1291  1697     0],[    0 -1910  1149  3314  -571  -607  2018     0],[   0 -416  598 3594 -454   32 2224    0],[   0 1270  366 3551 -388  429 2183    0],[   0 3979  109 3223 -338  553 1928    0],[   0 5871  639 2844 -157  444 1563    0],[   0 6534  491 2357   19  290 1148    0],[   0 5862  394 1874  -15  233  729    0],[   0 5031  471 1666 -203  387  441    0],[   0 3773  642 1372 -379  736  282    0],[   0 3049  812 1029 -373 1242  201    0],[   0 3244  693  240 -257 1678  151    0],[   0 3488  582 -588 -163 1909   78    0],[    0  3480   383 -1029  -127  1955     3     0],[    0  3211   175 -1569  -155  1903   -36     0],[    0  2814     9 -1877  -202  1821   -24     0],[    0  2615  -164 -1994  -246  1750    -1     0],[    0  2659  -259 -1935  -265  1683    22     0],[    0  2783  -318 -1856  -235  1610    29     0],[    0  2782  -458 -1761  -172  1585    48     0],[    0  2805  -571 -1798  -101  1607    86     0],[    0  2843  -769 -1986   -46  1613   134     0],[    0  2871  -980 -2343   -19  1607   190     0],[    0  2922 -1117 -2518   -26  1575   251     0],[    0  3049 -1327 -2896   -51  1531   315     0],[    0  3182 -1491 -3147   -73  1476   370     0],[    0  3249 -1613 -3210   -96  1404   437     0],[    0  3347 -1765 -3249  -125  1341   496     0],[    0  3449 -1878 -3162  -166  1281   552     0],[    0  3580 -1949 -3064  -201  1231   580     0],[    0  3548 -1978 -3291  -244  1198   549     0],[    0  3179 -2146 -3459  -295  1168   569     0],[    0  3013 -2216 -3180  -328  1180   628     0],[    0  3145 -2310 -3014  -337  1216   640     0],[    0  3434 -2389 -3146  -368  1220   617     0],[    0  3596 -2427 -3294  -428  1184   592     0],[    0  3636 -2439 -3244  -509  1133   575     0],[    0  3593 -2419 -3175  -582  1087   569     0],[    0  3524 -2501 -3071  -671  1046   581     0],[    0  3481 -2479 -2987  -773   990   633     0],[    0  3505 -2341 -3005  -857   894   711     0],[    0  3484 -2188 -3080  -935   731   811     0],[    0  3260 -2183 -3077  -999   598   892     0],[    0  2930 -2084 -3058 -1050   553   989     0],[    0  2817 -1941 -3052 -1068   579  1086     0],[    0  3011 -1786 -3041 -1058   640  1170     0],[    0  3308 -1723 -3070 -1048   670  1231     0],[    0  3514 -1659 -3102 -1047   659  1279     0],[    0  3554 -1601 -3080 -1061   638  1321     0],[    0  3507 -1524 -3096 -1084   626  1356     0],[    0  3506 -1448 -3068 -1123   616  1389     0],[    0  3469 -1315 -3064 -1155   611  1412     0],[    0  3500 -1159 -3056 -1178   611  1427     0],[    0  3500 -1015 -3058 -1188   611  1431     0],[    0  3586  -907 -3088 -1193   596  1428     0],[    0  3619  -746 -3103 -1193   578  1412     0],[    0  3585  -675 -3114 -1197   559  1395     0],[    0  3580  -614 -3083 -1198   543  1374     0],[    0  3571  -566 -3057 -1201   526  1357     0],[    0  3556  -516 -3073 -1203   513  1337     0],[    0  3469  -503 -3065 -1205   504  1320     0],[    0  3415  -484 -3022 -1202   493  1305     0],[    0  3378  -479 -3017 -1203   485  1286     0],[    0  3351  -488 -2978 -1193   473  1269     0],[    0  3346  -482 -3018 -1181   458  1253     0],[    0  3304  -479 -3050 -1173   434  1249     0],[    0  3228  -507 -3051 -1154   419  1251     0],[    0  3177  -539 -3036 -1139   403  1256     0],[    0  3089  -606 -3079 -1125   401  1265     0],[    0  3043  -645 -3020 -1112   394  1276     0],[    0  2990  -728 -3083 -1097   399  1284     0],[    0  2917  -758 -3053 -1077   402  1280     0],[    0  2901  -860 -3055 -1060   408  1277     0],[    0  2866  -905 -3088 -1045   405  1267     0],[    0  2857  -946 -3122 -1034   396  1263     0],[    0  2779  -968 -3141 -1023   385  1259     0],[    0  2791  -987 -3186 -1005   371  1257     0],[    0  2756  -940 -3218  -988   363  1259     0],[    0  2713  -917 -3177  -968   348  1267     0],[    0  2701  -890 -3257  -945   335  1273     0],[    0  2681  -898 -3259  -928   325  1277     0],[    0  2643  -876 -3282  -913   317  1268     0],[    0  2372 -1065 -3238  -930   315  1221     0],[    0  2475  -862 -3248  -914   320  1291     0],[    0  2536  -814 -3309  -889   311  1260     0],[    0  2458  -841 -3355  -867   308  1268     0],[    0  2417  -908 -3365  -847   311  1262     0],[    0  2355  -891 -3342  -826   315  1253     0],[    0  2333  -888 -3345  -803   324  1241     0],[    0  2278  -893 -3355  -776   331  1219     0],[    0  2288  -919 -3357  -755   336  1193     0],[    0  2292  -958 -3369  -738   334  1174     0],[    0  2274  -967 -3430  -713   330  1151     0],[    0  2256 -1026 -3418  -693   330  1130     0],[    0  2211 -1065 -3429  -672   326  1098     0],[    0  2220 -1103 -3485  -653   330  1066     0],[    0  2170 -1141 -3516  -628   329  1039     0],[    0  2142 -1152 -3563  -615   330  1006     0],[    0  2138 -1212 -3579  -599   327   963     0],[    0  2085 -1236 -3629  -591   337   913     0],[    0  2093 -1264 -3596  -584   332   865     0],[    0  2057 -1306 -3638  -577   336   815     0],[    0  2035 -1313 -3664  -576   325   763     0],[    0  1990 -1366 -3701  -579   320   706     0],[    0  1964 -1373 -3713  -569   310   662     0],[    0  1914 -1389 -3752  -564   297   609     0],[    0  1870 -1442 -3746  -559   289   571     0],[    0  1816 -1466 -3745  -547   283   532     0],[    0  1775 -1490 -3752  -532   269   494     0],[    0  1777 -1513 -3779  -522   254   464     0],[    0  1742 -1485 -3802  -510   242   444     0],[    0  1702 -1495 -3819  -498   226   430     0],[    0  1605 -1536 -3837  -480   215   417     0],[    0  1550 -1540 -3826  -464   207   405     0],[    0  1426 -1550 -3837  -447   196   397     0],[    0  1386 -1594 -3843  -425   187   391     0],[    0  1366 -1614 -3927  -404   170   390     0],[    0  1323 -1613 -3941  -382   150   386     0],[    0  1291 -1642 -4011  -363   132   389     0],[    0  1263 -1662 -4047  -337   104   394     0],[    0  1214 -1706 -4078  -311    81   395     0],[    0  1202 -1730 -4054  -285    52   396     0],[    0  1160 -1685 -4100  -259    32   399     0],[    0  1168 -1726 -4091  -234    10   396     0],[    0  1153 -1748 -4137  -216   -16   385     0],[    0  1168 -1733 -4155  -196   -40   371     0],[    0  1162 -1765 -4202  -189   -70   352     0],[    0  1155 -1785 -4236  -179   -94   325     0],[    0  1164 -1790 -4257  -169  -118   298     0],[    0  1152 -1763 -4283  -165  -141   260     0],[    0  1126 -1755 -4348  -158  -166   227     0],[    0  1102 -1739 -4386  -153  -186   181     0],[    0  1065 -1707 -4418  -154  -217   134     0],[    0  1029 -1662 -4452  -148  -246    88     0],[    0  1036 -1638 -4536  -142  -272    43     0],[    0  1035 -1607 -4595  -137  -303    -3     0],[    0   994 -1584 -4613  -119  -333   -44     0],[    0   982 -1488 -4642   -97  -360   -81     0],[    0   962 -1429 -4690   -70  -380  -121     0],[    0   928 -1341 -4687   -43  -404  -147     0],[    0   869 -1292 -4757   -18  -427  -175     0],[    0   819 -1237 -4829    13  -451  -193     0],[    0   754 -1214 -4870    42  -479  -213     0],[    0   686 -1152 -4929    71  -509  -226     0],[    0   634 -1093 -4974    94  -544  -248     0],[    0   569 -1026 -5130   119  -578  -270     0],[    0   522  -888 -5295   137  -624  -291     0],[    0   523  -747 -5402   155  -670  -318     0],[    0   481  -647 -5528   182  -719  -350     0],[    0   476  -542 -5611   203  -768  -382     0],[    0   423  -432 -5784   224  -810  -426     0],[    0   350  -299 -5927   242  -859  -485     0],[    0   268  -181 -6041   256  -901  -543     0],[    0   175   -34 -6203   277  -952  -617     0],[    0    96    24 -6294   292  -996  -698     0],[    0     9   209 -6494   311 -1043  -782     0],[    0  -155   393 -6718   325 -1088  -871     0],[    0  -272   604 -6960   338 -1145  -978     0],[    0  -400   888 -7138   346 -1193 -1107     0],[    0  -473  1060 -7338   360 -1256 -1260     0],[    0  -567  1374 -7560   384 -1325 -1424     0],[    0  -739  1743 -7775   407 -1403 -1620     0],[    0  -893  2252 -8044   448 -1481 -1824     0],[    0 -1163  2763 -8203   489 -1547 -2026     0],[    0 -1425  3234 -8329   533 -1609 -2226     0],[    0 -1729  3729 -8435   576 -1661 -2427     0],[    0 -2010  4219 -8518   634 -1716 -2652     0],[    0 -2168  4428 -8563   703 -1775 -2859     0],[    0 -2393  4646 -8720   762 -1842 -3038     0],[    0 -2673  4822 -8774   840 -1896 -3202     0],[    0 -2830  5016 -8766   936 -1946 -3334     0],[    0 -3010  5190 -8507  1060 -1988 -3435     0],[    0 -3155  5369 -8137  1197 -2024 -3508     0],[    0 -3327  5467 -7815  1351 -2043 -3545     0],[    0 -3362  5298 -7456  1510 -2058 -3541     0],[    0 -3308  5061 -7143  1645 -2059 -3516     0],[    0 -3023  4818 -6819  1791 -2059 -3473     0],[    0 -2776  4713 -6635  1954 -2058 -3404     0],[    0 -2446  4609 -6228  2148 -2048 -3331     0],[    0 -2183  4422 -5740  2339 -2003 -3262     0],[    0 -2051  4120 -5283  2507 -1927 -3211     0],[    0 -1884  3752 -4845  2666 -1810 -3170     0]
[    0   481  -647 -5528   182  -719  -350     0],[    0   476  -542 -5611   203  -768  -382     0],[    0   423  -432 -5784   224  -810  -426     0],[    0   350  -299 -5927   242  -859  -485     0],[    0   268  -181 -6041   256  -901  -543     0],[    0   175   -34 -6203   277  -952  -617     0],[    0    96    24 -6294   292  -996  -698     0],[    0     9   209 -6494   311 -1043  -782     0],[    0  -155   393 -6718   325 -1088  -871     0],[    0  -272   604 -6960   338 -1145  -978     0],[    0  -400   888 -7138   346 -1193 -1107     0],[    0  -473  1060 -7338   360 -1256 -1260     0],[    0  -567  1374 -7560   384 -1325 -1424     0],[    0  -739  1743 -7775   407 -1403 -1620     0],[    0  -893  2252 -8044   448 -1481 -1824     0],[    0 -1163  2763 -8203   489 -1547 -2026     0],[    0 -1425  3234 -8329   533 -1609 -2226     0],[    0 -1729  3729 -8435   576 -1661 -2427     0],[    0 -2010  4219 -8518   634 -1716 -2652     0],[    0 -2168  4428 -8563   703 -1775 -2859     0],[    0 -2393  4646 -8720   762 -1842 -3038     0],[    0 -2673  4822 -8774   840 -1896 -3202     0],[    0 -2830  5016 -8766   936 -1946 -3334     0],[    0 -3010  5190 -8507  1060 -1988 -3435     0],[    0 -3155  5369 -8137  1197 -2024 -3508     0],[    0 -3327  5467 -7815  1351 -2043 -3545     0],[    0 -3362  5298 -7456  1510 -2058 -3541     0],[    0 -3308  5061 -7143  1645 -2059 -3516     0],[    0 -3023  4818 -6819  1791 -2059 -3473     0],[    0 -2776  4713 -6635  1954 -2058 -3404     0],[    0 -2446  4609 -6228  2148 -2048 -3331     0],[    0 -2183  4422 -5740  2339 -2003 -3262     0],[    0 -2051  4120 -5283  2507 -1927 -3211     0],[    0 -1884  3752 -4845  2666 -1810 -3170     0],[    0 -1610  3388 -4325  2819 -1673 -3132     0],[    0 -1244  3158 -3771  3002 -1532 -3066     0],[    0  -920  2872 -3282  3207 -1376 -2970     0],[    0  -681  2647 -2746  3414 -1222 -2859     0],[    0  -508  2380 -2174  3609 -1039 -2718     0],[    0  -335  2069 -1522  3808  -831 -2560     0],[    0  -131  1767 -1157  3988  -619 -2358     0],[    0   370  1404  -639  4180  -416 -2103     0],[    0   945  1003   -58  4374  -226 -1808     0],[    0  1703   473   611  4549   -64 -1515     0],[    0  2579  -147  1400  4707    95 -1228     0],[   0 3598 -846 2150 4814  221 -999    0],[    0  4436 -1290  2571  4890   322  -793     0],[    0  5808 -2018  3065  4919   381  -614     0],[    0  5785 -9708  2874  4530   369  -228     0],[     0   9507 -32768   7817   2185    114    746      0],[     0  32767 -32768  29234  -1378  -3650   3987      0],[     0  32767 -32768  16151  -3635 -11570   8848      0],[     0  32767    281  29839  -1009 -16233   4553      0],[     0  20670 -16964  13243   1593 -14012  -3936      0],[     0   6939 -23745  -2244   1475  -8972  -5274      0],[    0  8490  3785 -5859  2590 -4432 -1211     0],[    0  5711  6065 -6648  3096 -1007  5423     0],[    0 -2424  4849 -6225  1875  2391  7610     0],[    0 -4571   364 -2872    88  5327  5184     0],[    0 -3471 -7031  -655 -2158  7401  1178     0],[    0 -3268 -6348  1888 -4035  8414 -2728     0],[    0 -1685 -2530  2162 -4961  8001 -4760     0],[    0  5213  -110  2870 -5335  6087 -4928     0],[    0 11896  3915  2936 -4777  3663 -4594     0],[    0 12643  5716  3656 -3554  1251 -4056     0],[    0  7389  4681  4833 -2234  -675 -3297     0],[    0  4102  3556  6021 -1123 -1946 -1919     0],[    0   407  2875  7403  -288 -2534  -533     0],[    0 -1217  1229  6363   120 -2526   882     0],[    0 -1518  -158  5054   221 -2180  2325     0],[    0 -1214 -1045  3513   155 -1537  3085     0],[    0   819 -1857  1781    54  -900  2991     0],[    0  3618 -1839   450    44  -503  2570     0],[    0  5167 -1557   275   161  -331  2007     0],[    0  6233 -1247  1083   337  -279  1620     0],[    0  6646 -1632  2414   417  -282  1264     0],[    0  6251 -2131  2748   330  -268   925     0],[    0  5529 -2508  1846   115  -168   697     0],[    0  4738 -2328   168  -155    22   580     0],[    0  4122 -2247  -985  -365   369   544     0],[    0  3576 -2191 -2085  -592   812   554     0],[    0  3310 -2031 -2155  -507  1266   503     0],[    0  3411 -3066 -2091  -663  1700   180     0],[    0  3707 -2747 -1682  -880  1970   -86     0],[    0  3753 -2683 -1390  -927  2045  -169     0],[    0  3420 -2998 -1011  -828  2001  -179     0],[    0  2790 -3205  -728  -656  1897  -119     0],[    0  2309 -3330  -733  -531  1706    10     0],[    0  1932 -3289  -989  -492  1490   238     0],[    0  1653 -3131 -1343  -511  1239   557     0],[    0  1524 -3003 -1517  -543  1088   892     0],[    0  1634 -2892 -1601  -545  1039  1176     0],[    0  1983 -2724 -1596  -534  1051  1419     0],[    0  2514 -2582 -1639  -516  1090  1585     0],[    0  2974 -2462 -1665  -501  1154  1683     0],[    0  3347 -2304 -1861  -516  1226  1729     0],[    0  3552 -2159 -2040  -539  1295  1708     0],[    0  3944 -2137 -2192  -610  1347  1633     0],[    0  4103 -2079 -2749  -742  1353  1461     0],[    0  3725 -1955 -3149  -913  1340  1307     0],[    0  3271 -1901 -3165 -1111  1331  1308     0],[    0  3339 -1641 -2808 -1259  1307  1269     0],[    0  3586 -1466 -2602 -1356  1229  1209     0],[    0  3584 -1282 -2537 -1409  1096  1205     0],[    0  3278 -1146 -2432 -1425   960  1254     0],[    0  2858 -1191 -2209 -1384   916  1331     0],[    0  2519 -1239 -2259 -1410  1006  1390     0],[    0  2624  -879 -2264 -1405  1182  1479     0],[    0  3137  -701 -2405 -1323  1333  1535     0],[    0  3475  -645 -2515 -1232  1371  1539     0],[    0  3622  -614 -2657 -1169  1335  1524     0],[    0  3498  -675 -2843 -1165  1296  1528     0],[    0  3357  -669 -2994 -1210  1281  1545     0],[    0  3344  -573 -3084 -1267  1282  1546     0],[    0  3476  -486 -3199 -1323  1297  1516     0],[    0  3676  -386 -3249 -1373  1304  1469     0],[    0  3683  -272 -3207 -1403  1316  1407     0],[    0  3748  -203 -3242 -1411  1337  1354     0],[    0  3708  -131 -3210 -1399  1359  1305     0],[    0  3597  -128 -3231 -1390  1373  1283     0],[    0  3449  -149 -3208 -1385  1382  1261     0],[    0  3355  -154 -3306 -1381  1383  1256     0],[    0  3249  -118 -3285 -1386  1377  1252     0],[    0  3181  -101 -3362 -1388  1370  1250     0],[    0  3139   -58 -3386 -1389  1360  1241     0],[    0  3111   -57 -3391 -1383  1353  1233     0],[    0  3106   -43 -3405 -1377  1344  1228     0],[    0  3057   -17 -3411 -1364  1341  1227     0],[    0  3060   -51 -3436 -1356  1335  1228     0],[    0  3006  -102 -3423 -1352  1326  1237     0],[    0  2951  -132 -3435 -1349  1328  1247     0],[    0  2913  -201 -3395 -1342  1329  1250     0],[    0  2858  -217 -3428 -1335  1334  1252     0],[    0  2811  -236 -3443 -1326  1342  1258     0],[    0  2821  -230 -3463 -1317  1347  1257     0],[    0  2716  -207 -3436 -1301  1353  1252     0],[    0  2645  -219 -3447 -1286  1362  1255     0],[    0  2599  -279 -3493 -1266  1368  1245     0],[    0  2582  -308 -3556 -1253  1367  1245     0],[    0  2611  -316 -3584 -1240  1361  1255     0],[    0  2596  -359 -3574 -1227  1347  1270     0],[    0  2598  -404 -3634 -1214  1335  1283     0],[    0  2600  -413 -3658 -1193  1323  1305     0],[    0  2595  -436 -3660 -1177  1310  1311     0],[    0  2525  -489 -3712 -1156  1303  1331     0],[    0  2521  -552 -3780 -1151  1292  1348     0],[    0  2485  -604 -3816 -1142  1280  1362     0],[    0  2493  -659 -3811 -1136  1257  1367     0],[    0  2489  -678 -3805 -1129  1234  1383     0],[    0  2475  -715 -3853 -1116  1205  1398     0],[    0  2505  -764 -3897 -1111  1171  1403     0],[    0  2504  -772 -3907 -1101  1137  1417     0],[    0  2493  -787 -3952 -1087  1103  1428     0],[    0  2496  -849 -3986 -1074  1076  1422     0],[    0  2408  -867 -4041 -1061  1045  1434     0],[    0  2415  -910 -4091 -1055  1017  1430     0],[    0  2348  -914 -4109 -1060   986  1421     0],[    0  2309  -932 -4135 -1053   959  1411     0],[    0  2277  -947 -4171 -1052   932  1397     0],[    0  2195  -958 -4147 -1042   902  1376     0],[    0  2116  -966 -4123 -1029   879  1366     0],[    0  2055  -948 -4157 -1017   856  1358     0],[    0  1991  -930 -4148  -993   830  1347     0],[    0  1962  -960 -4232  -967   801  1346     0],[    0  1944 -1015 -4199  -940   773  1331     0],[    0  1835  -985 -4227  -913   749  1322     0],[    0  1761 -1070 -4272  -886   724  1307     0],[    0  1699 -1095 -4319  -867   696  1281     0],[    0  1675 -1155 -4339  -843   666  1256     0],[    0  1642 -1174 -4369  -823   639  1232     0],[    0  1595 -1187 -4390  -803   608  1204     0],[    0  1562 -1219 -4413  -778   572  1170     0],[    0  1528 -1204 -4427  -746   546  1142     0],[    0  1499 -1187 -4436  -719   520  1104     0],[    0  1465 -1269 -4476  -690   489  1065     0],[    0  1424 -1296 -4514  -671   457  1032     0],[    0  1340 -1282 -4527  -647   430   995     0],[    0  1311 -1324 -4543  -627   408   959     0],[    0  1198 -1355 -4550  -608   386   916     0],[    0  1091 -1354 -4555  -586   364   868     0],[    0  1058 -1344 -4557  -566   350   821     0],[    0  1004 -1353 -4623  -533   326   772     0],[    0  1010 -1364 -4697  -511   293   729     0],[    0   935 -1341 -4694  -483   259   698     0],[    0   862 -1349 -4785  -462   221   682     0],[    0   754 -1404 -4855  -434   187   666     0],[    0   706 -1460 -4911  -416   148   655     0],[    0   595 -1476 -4953  -392   116   636     0],[    0   521 -1498 -4999  -361    84   618     0],[    0   495 -1483 -5079  -329    48   596     0],[    0   425 -1467 -5092  -292    14   573     0],[    0   355 -1419 -5113  -263   -22   544     0],[    0   290 -1412 -5155  -233   -55   513     0],[    0   274 -1419 -5208  -210   -89   480     0],[    0   182 -1376 -5264  -186  -129   440     0],[    0    82 -1301 -5307  -160  -166   404     0],[    0    -1 -1177 -5370  -141  -203   364     0],[    0   -72 -1098 -5441  -123  -244   309     0],[    0  -150 -1056 -5535  -106  -286   248     0],[    0  -241  -979 -5562   -91  -329   178     0],[    0  -256  -882 -5624   -84  -376   109     0],[    0  -335  -790 -5704   -71  -426    34     0],[    0  -387  -734 -5792   -67  -474   -34     0],[    0  -434  -749 -5796   -67  -527   -90     0],[    0  -499  -710 -5819   -68  -588  -168     0],[    0  -537  -643 -5845   -65  -651  -255     0],[    0  -553  -514 -5851   -53  -714  -335     0],[    0  -585  -368 -5835   -32  -772  -416     0],[    0  -614  -273 -5801     0  -839  -500     0],[    0  -696  -183 -5843    31  -894  -572     0],[    0  -776   -47 -5875    71  -941  -650     0],[    0  -835    97 -5894   119  -990  -731     0],[    0  -928   295 -5964   169 -1028  -803     0],[    0  -986   395 -6048   214 -1069  -859     0],[    0 -1126   575 -6087   262 -1110  -920     0],[    0 -1241   711 -6236   308 -1144  -994     0],[    0 -1452   942 -6407   356 -1178 -1076     0],[    0 -1655  1203 -6588   400 -1216 -1177     0],[    0 -1804  1508 -6794   440 -1251 -1289     0],[    0 -1980  1845 -7083   480 -1287 -1409     0],[    0 -2141  2289 -7293   517 -1325 -1536     0],[    0 -2187  2572 -7443   550 -1372 -1684     0],[    0 -2370  3084 -7698   576 -1425 -1845     0],[    0 -2533  3464 -7968   600 -1477 -2011     0],[    0 -2666  3784 -8192   613 -1537 -2196     0],[    0 -2717  4133 -8450   614 -1601 -2382     0],[    0 -2728  4489 -8588   633 -1681 -2558     0],[    0 -2769  4864 -8599   673 -1765 -2741     0],[    0 -2850  5042 -8490   728 -1851 -2909     0],[    0 -3132  5280 -8402   781 -1921 -3076     0],[    0 -3222  5292 -8226   854 -1985 -3220     0],[    0 -3236  5419 -7936   935 -2062 -3364     0],[    0 -3301  5514 -7659  1041 -2144 -3485     0],[    0 -3430  5591 -7328  1158 -2220 -3594     0],[    0 -3359  5699 -6977  1295 -2284 -3691     0],[    0 -3319  5924 -6638  1469 -2350 -3746     0],[    0 -3385  6154 -6366  1670 -2383 -3767     0],[    0 -3259  6334 -6109  1900 -2405 -3756     0],[    0 -3115  6539 -5917  2136 -2421 -3723     0],[    0 -3053  6550 -5761  2362 -2408 -3665     0],[    0 -2934  6650 -5689  2568 -2377 -3604     0],[    0 -2750  6484 -5637  2744 -2334 -3532     0],[    0 -2383  6170 -5542  2876 -2276 -3477     0],[    0 -1745  5960 -5326  2990 -2221 -3464     0],[    0 -1120  5647 -5019  3093 -2161 -3468     0],[    0  -675  5002 -4811  3130 -2088 -3502     0],[    0  -428  4570 -4447  3108 -1971 -3508     0],[    0  -109  4352 -4019  3096 -1827 -3487     0],[    0   424  3958 -3363  3127 -1652 -3500     0],[    0  1019  3558 -2780  3184 -1462 -3534     0]
