0,3652.0,-1252.0,-2513.0,92.0,212.0,229.0,0
0,3604.0,-1170.0,-2442.0,86.0,207.0,186.0,0
0,3561.0,-1117.0,-2367.0,93.0,219.0,154.0,0
0,3498.0,-1191.0,-2351.0,84.0,223.0,136.0,0
0,3505.0,-1143.0,-2273.0,79.0,236.0,114.0,0
0,3332.0,-1077.0,-2148.0,80.0,268.0,86.0,0
0,3167.0,-1080.0,-1989.0,73.0,315.0,41.0,0
0,3188.0,-1179.0,-1958.0,54.0,354.0,-10.0,0
0,3243.0,-1284.0,-2040.0,16.0,387.0,-63.0,0
0,3355.0,-1191.0,-1968.0,4.0,397.0,-103.0,0
0,3413.0,-1044.0,-1874.0,16.0,396.0,-115.0,0
0,3394.0,-1057.0,-1857.0,24.0,393.0,-132.0,0
0,3491.0,-1144.0,-1986.0,13.0,386.0,-144.0,0
0,3694.0,-1176.0,-2101.0,6.0,368.0,-135.0,0
0,3703.0,-1150.0,-2099.0,13.0,349.0,-105.0,0
0,3610.0,-1214.0,-2098.0,23.0,339.0,-80.0,0
0,3593.0,-1321.0,-2124.0,20.0,332.0,-57.0,0
0,3658.0,-1360.0,-2175.0,16.0,321.0,-39.0,0
0,3792.0,-1350.0,-2346.0,0.0,298.0,-29.0,0
0,3858.0,-1284.0,-2376.0,-16.0,273.0,-18.0,0
0,3851.0,-1203.0,-2392.0,-25.0,257.0,-18.0,0
0,3868.0,-1159.0,-2480.0,-38.0,241.0,-23.0,0
0,3814.0,-1048.0,-2632.0,-54.0,225.0,-32.0,0
0,3814.0,-915.0,-2699.0,-61.0,209.0,-47.0,0
0,3734.0,-824.0,-2820.0,-74.0,195.0,-58.0,0
0,3629.0,-740.0,-2848.0,-84.0,185.0,-62.0,0
0,3589.0,-695.0,-2915.0,-98.0,172.0,-70.0,0
0,3549.0,-647.0,-2987.0,-113.0,161.0,-78.0,0
0,3501.0,-631.0,-2985.0,-126.0,147.0,-94.0,0
0,3413.0,-606.0,-2979.0,-139.0,138.0,-103.0,0
0,3360.0,-708.0,-3058.0,-159.0,128.0,-110.0,0
0,3254.0,-825.0,-3093.0,-187.0,126.0,-103.0,0
0,3014.0,-1003.0,-3062.0,-219.0,126.0,-97.0,0
0,2972.0,-1261.0,-3091.0,-255.0,118.0,-85.0,0
0,3021.0,-1367.0,-3047.0,-277.0,101.0,-69.0,0
0,3054.0,-1480.0,-2944.0,-299.0,72.0,-55.0,0
0,3060.0,-1701.0,-2935.0,-320.0,48.0,-35.0,0
0,3097.0,-1683.0,-2864.0,-353.0,24.0,-37.0,0
0,2805.0,-438.0,-2299.0,-290.0,20.0,-129.0,0
0,2640.0,739.0,-2167.0,-149.0,44.0,-235.0,0
0,3698.0,1176.0,-3385.0,-44.0,-25.0,-225.0,0
0,3870.0,1079.0,-4429.0,-49.0,-168.0,-165.0,0
0,3200.0,714.0,-4523.0,-133.0,-226.0,-137.0,0
0,2114.0,-627.0,-4120.0,-278.0,-143.0,-147.0,0
0,1768.0,-2112.0,-3476.0,-458.0,-14.0,-132.0,0
0,1976.0,-2772.0,-2616.0,-556.0,56.0,-44.0,0
0,2299.0,-3091.0,-1907.0,-559.0,54.0,38.0,0
0,2537.0,-3130.0,-1676.0,-539.0,20.0,67.0,0
0,2943.0,-2621.0,-1698.0,-503.0,-22.0,31.0,0
0,3225.0,-1608.0,-1936.0,-425.0,-61.0,-3.0,0
0,3153.0,-841.0,-2311.0,-347.0,-93.0,-1.0,0
0,2866.0,-480.0,-2632.0,-312.0,-109.0,-11.0,0
0,2752.0,-436.0,-2734.0,-323.0,-112.0,-45.0,0
0,2710.0,-377.0,-2779.0,-346.0,-115.0,-94.0,0
0,2740.0,-281.0,-2692.0,-358.0,-116.0,-130.0,0
0,2791.0,-251.0,-2576.0,-343.0,-109.0,-157.0,0
0,2839.0,-194.0,-2553.0,-318.0,-102.0,-164.0,0
0,2829.0,-146.0,-2622.0,-293.0,-95.0,-160.0,0
0,2831.0,-106.0,-2622.0,-271.0,-97.0,-141.0,0
0,2823.0,-127.0,-2746.0,-251.0,-84.0,-132.0,0
0,2772.0,-187.0,-2799.0,-244.0,-68.0,-115.0,0
0,2787.0,-265.0,-2825.0,-244.0,-47.0,-111.0,0
0,2822.0,-297.0,-2835.0,-246.0,-26.0,-119.0,0
0,2887.0,-341.0,-2791.0,-251.0,-15.0,-137.0,0
0,2980.0,-352.0,-2810.0,-245.0,-4.0,-168.0,0
0,3110.0,-383.0,-2799.0,-233.0,-8.0,-201.0,0
0,3181.0,-485.0,-2849.0,-219.0,-18.0,-234.0,0
0,3205.0,-600.0,-2853.0,-206.0,-28.0,-254.0,0
0,3150.0,-703.0,-2901.0,-192.0,-38.0,-250.0,0
0,3066.0,-819.0,-2852.0,-179.0,-45.0,-236.0,0
0,2991.0,-955.0,-2809.0,-165.0,-44.0,-213.0,0
0,2905.0,-1095.0,-2814.0,-156.0,-40.0,-181.0,0
0,2858.0,-1179.0,-2804.0,-160.0,-33.0,-145.0,0
0,2808.0,-1337.0,-2874.0,-167.0,-28.0,-102.0,0
0,2831.0,-1413.0,-2872.0,-187.0,-20.0,-62.0,0
0,2808.0,-1459.0,-2911.0,-205.0,-13.0,-25.0,0
0,2803.0,-1493.0,-2890.0,-212.0,-7.0,12.0,0
0,2847.0,-1521.0,-2930.0,-218.0,-4.0,45.0,0
0,2835.0,-1503.0,-2898.0,-222.0,2.0,67.0,0
0,2821.0,-1522.0,-2917.0,-221.0,7.0,92.0,0
0,2896.0,-1639.0,-2980.0,-232.0,8.0,110.0,0
0,2991.0,-1826.0,-3098.0,-254.0,2.0,129.0,0
0,3007.0,-1812.0,-2952.0,-270.0,-5.0,152.0,0
0,2962.0,-1690.0,-2734.0,-274.0,-3.0,176.0,0
0,2860.0,-1635.0,-2655.0,-266.0,11.0,190.0,0
0,2788.0,-1549.0,-2579.0,-255.0,27.0,209.0,0
0,2719.0,-1514.0,-2630.0,-248.0,37.0,233.0,0
0,2692.0,-1363.0,-2621.0,-226.0,46.0,278.0,0
0,2660.0,-1309.0,-2687.0,-210.0,44.0,328.0,0
0,2649.0,-1321.0,-2692.0,-188.0,43.0,389.0,0
0,2777.0,-1334.0,-2713.0,-170.0,28.0,451.0,0
0,2938.0,-1276.0,-2686.0,-152.0,14.0,508.0,0
0,3066.0,-1190.0,-2675.0,-138.0,9.0,537.0,0
0,3169.0,-1026.0,-2626.0,-127.0,16.0,542.0,0
0,3268.0,-870.0,-2604.0,-116.0,27.0,519.0,0
0,3398.0,-736.0,-2620.0,-112.0,43.0,482.0,0
0,3488.0,-640.0,-2674.0,-109.0,57.0,441.0,0
0,3565.0,-575.0,-2667.0,-105.0,62.0,403.0,0
0,3585.0,-574.0,-2647.0,-101.0,73.0,372.0,0
0,3523.0,-616.0,-2602.0,-97.0,80.0,356.0,0
0,3464.0,-672.0,-2616.0,-93.0,96.0,343.0,0
0,3425.0,-726.0,-2560.0,-90.0,111.0,345.0,0
0,3442.0,-795.0,-2534.0,-83.0,122.0,347.0,0
0,3424.0,-812.0,-2466.0,-79.0,129.0,355.0,0
0,3369.0,-833.0,-2458.0,-75.0,140.0,347.0,0
0,3319.0,-854.0,-2437.0,-66.0,153.0,335.0,0
0,3275.0,-845.0,-2474.0,-62.0,166.0,319.0,0
0,3203.0,-849.0,-2481.0,-61.0,182.0,307.0,0
0,3209.0,-981.0,-2534.0,-64.0,195.0,294.0,0
0,3208.0,-1057.0,-2577.0,-76.0,194.0,289.0,0
0,3231.0,-1102.0,-2601.0,-83.0,186.0,289.0,0
0,3320.0,-1124.0,-2522.0,-82.0,173.0,293.0,0
0,3261.0,-1107.0,-2484.0,-75.0,167.0,309.0,0
0,3223.0,-1139.0,-2447.0,-70.0,166.0,322.0,0
0,3188.0,-1139.0,-2461.0,-68.0,174.0,328.0,0
0,3206.0,-1156.0,-2494.0,-70.0,176.0,318.0,0
0,3275.0,-1188.0,-2529.0,-71.0,177.0,306.0,0
0,3321.0,-1218.0,-2549.0,-85.0,173.0,294.0,0
0,3327.0,-1283.0,-2511.0,-97.0,167.0,276.0,0
0,3343.0,-1321.0,-2506.0,-112.0,166.0,259.0,0
0,3333.0,-1356.0,-2519.0,-119.0,161.0,250.0,0
0,3383.0,-1383.0,-2495.0,-125.0,155.0,250.0,0
0,3391.0,-1376.0,-2479.0,-128.0,145.0,265.0,0
0,3417.0,-1365.0,-2507.0,-129.0,133.0,285.0,0
0,3455.0,-1363.0,-2578.0,-130.0,121.0,310.0,0
0,3482.0,-1363.0,-2619.0,-127.0,100.0,337.0,0
0,3562.0,-1339.0,-2636.0,-126.0,72.0,368.0,0
0,3609.0,-1317.0,-2648.0,-121.0,49.0,401.0,0
0,3687.0,-1322.0,-2659.0,-121.0,23.0,428.0,0
0,3756.0,-1321.0,-2685.0,-121.0,-4.0,449.0,0
0,3799.0,-1343.0,-2685.0,-117.0,-29.0,476.0,0
0,3803.0,-1352.0,-2692.0,-127.0,-52.0,499.0,0
0,3811.0,-1355.0,-2656.0,-130.0,-75.0,521.0,0
0,3830.0,-1347.0,-2675.0,-130.0,-92.0,543.0,0
0,3786.0,-1285.0,-2611.0,-139.0,-110.0,572.0,0
0,3729.0,-1268.0,-2596.0,-141.0,-126.0,593.0,0
0,3645.0,-1237.0,-2583.0,-141.0,-136.0,619.0,0
0,3616.0,-1222.0,-2594.0,-144.0,-147.0,653.0,0
0,3513.0,-1185.0,-2572.0,-145.0,-155.0,692.0,0
0,3449.0,-1221.0,-2539.0,-148.0,-161.0,738.0,0
0,3405.0,-1248.0,-2584.0,-150.0,-178.0,789.0,0
0,3305.0,-1187.0,-2496.0,-149.0,-186.0,856.0,0
0,3255.0,-1101.0,-2417.0,-133.0,-203.0,945.0,0
0,3230.0,-1080.0,-2393.0,-117.0,-215.0,1031.0,0
0,3126.0,-1063.0,-2359.0,-97.0,-227.0,1131.0,0
0,3044.0,-993.0,-2359.0,-76.0,-234.0,1223.0,0
0,2952.0,-998.0,-2338.0,-55.0,-242.0,1310.0,0
0,2906.0,-998.0,-2354.0,-44.0,-244.0,1403.0,0
0,2843.0,-957.0,-2366.0,-30.0,-249.0,1491.0,0
0,2764.0,-921.0,-2314.0,-9.0,-251.0,1586.0,0
0,2722.0,-857.0,-2298.0,23.0,-253.0,1678.0,0
0,2612.0,-839.0,-2157.0,57.0,-254.0,1784.0,0
0,2553.0,-862.0,-2140.0,91.0,-253.0,1876.0,0
0,2559.0,-938.0,-2140.0,106.0,-261.0,1967.0,0
0,2631.0,-980.0,-2144.0,121.0,-276.0,2055.0,0
0,2689.0,-1053.0,-2168.0,130.0,-304.0,2141.0,0
0,2867.0,-1332.0,-2325.0,120.0,-345.0,2214.0,0
0,3019.0,-1413.0,-2416.0,112.0,-385.0,2264.0,0
0,3158.0,-1605.0,-2342.0,99.0,-412.0,2288.0,0
0,3359.0,-1856.0,-2369.0,57.0,-429.0,2281.0,0
0,3609.0,-1961.0,-2449.0,4.0,-454.0,2249.0,0
0,3710.0,-2045.0,-2472.0,-53.0,-481.0,2212.0,0
0,3789.0,-2084.0,-2484.0,-116.0,-489.0,2136.0,0
0,3792.0,-2193.0,-2405.0,-187.0,-482.0,2044.0,0
0,3729.0,-2257.0,-2290.0,-260.0,-453.0,1952.0,0
0,3728.0,-2349.0,-2255.0,-338.0,-426.0,1856.0,0
0,3765.0,-2389.0,-2187.0,-413.0,-413.0,1758.0,0
0,3808.0,-2262.0,-2061.0,-461.0,-400.0,1661.0,0
0,3712.0,-2093.0,-1873.0,-482.0,-403.0,1607.0,0
0,3659.0,-2051.0,-1833.0,-495.0,-401.0,1578.0,0
0,3549.0,-2018.0,-1772.0,-507.0,-402.0,1544.0,0
0,3478.0,-1967.0,-1764.0,-520.0,-405.0,1516.0,0
0,3491.0,-1950.0,-1754.0,-528.0,-413.0,1494.0,0
0,3530.0,-1978.0,-1773.0,-540.0,-420.0,1459.0,0
0,3632.0,-2014.0,-1799.0,-557.0,-429.0,1415.0,0
0,3650.0,-2044.0,-1807.0,-578.0,-435.0,1359.0,0
0,3681.0,-2015.0,-1820.0,-592.0,-439.0,1312.0,0
0,3680.0,-1959.0,-1776.0,-597.0,-442.0,1267.0,0
0,3629.0,-1955.0,-1751.0,-601.0,-432.0,1232.0,0
0,3509.0,-1947.0,-1676.0,-610.0,-408.0,1199.0,0
0,3348.0,-1979.0,-1670.0,-625.0,-372.0,1164.0,0
0,3264.0,-1983.0,-1623.0,-640.0,-329.0,1135.0,0
0,3206.0,-1973.0,-1545.0,-642.0,-296.0,1121.0,0
0,3103.0,-1943.0,-1552.0,-643.0,-258.0,1125.0,0
0,3043.0,-1976.0,-1525.0,-645.0,-226.0,1134.0,0
0,2977.0,-1990.0,-1549.0,-645.0,-192.0,1135.0,0
0,2935.0,-1983.0,-1544.0,-650.0,-158.0,1141.0,0
0,2931.0,-2004.0,-1528.0,-649.0,-130.0,1134.0,0
0,2940.0,-1971.0,-1463.0,-644.0,-104.0,1122.0,0
0,3008.0,-1903.0,-1481.0,-634.0,-80.0,1104.0,0
0,3028.0,-1781.0,-1466.0,-607.0,-63.0,1078.0,0
0,3020.0,-1728.0,-1481.0,-581.0,-51.0,1076.0,0
0,3037.0,-1670.0,-1502.0,-555.0,-40.0,1071.0,0
0,3019.0,-1720.0,-1460.0,-539.0,-22.0,1065.0,0
0,2983.0,-1689.0,-1453.0,-522.0,-5.0,1051.0,0
0,3044.0,-1651.0,-1494.0,-500.0,7.0,1023.0,0
0,3095.0,-1604.0,-1503.0,-469.0,15.0,992.0,0
0,3126.0,-1592.0,-1550.0,-436.0,21.0,969.0,0
0,3178.0,-1627.0,-1556.0,-397.0,31.0,949.0,0
0,3258.0,-1651.0,-1523.0,-366.0,41.0,921.0,0
0,3402.0,-1686.0,-1588.0,-335.0,46.0,892.0,0
0,3568.0,-1742.0,-1678.0,-312.0,44.0,860.0,0
0,3654.0,-1757.0,-1698.0,-308.0,45.0,817.0,0
0,3750.0,-1734.0,-1774.0,-290.0,34.0,781.0,0
0,3800.0,-1661.0,-1814.0,-269.0,34.0,752.0,0
0,3804.0,-1541.0,-1837.0,-233.0,28.0,739.0,0
0,3774.0,-1540.0,-1898.0,-195.0,31.0,727.0,0
0,3662.0,-1646.0,-2012.0,-176.0,35.0,724.0,0
0,3589.0,-1604.0,-2098.0,-177.0,58.0,733.0,0
0,3515.0,-1586.0,-2193.0,-168.0,79.0,759.0,0
0,3496.0,-1459.0,-2180.0,-127.0,100.0,796.0,0
0,3487.0,-1261.0,-2109.0,-41.0,108.0,855.0,0
0,3471.0,-1057.0,-2048.0,67.0,113.0,936.0,0
0,3466.0,-970.0,-2093.0,181.0,125.0,1021.0,0
0,3470.0,-899.0,-2158.0,285.0,132.0,1103.0,0
0,3431.0,-990.0,-2354.0,350.0,137.0,1144.0,0
0,3388.0,-1091.0,-2583.0,376.0,155.0,1160.0,0
0,3312.0,-1145.0,-2703.0,377.0,177.0,1164.0,0
0,3216.0,-1113.0,-2767.0,359.0,215.0,1145.0,0
0,3155.0,-1161.0,-2715.0,341.0,250.0,1107.0,0
0,3068.0,-1102.0,-2752.0,335.0,287.0,1070.0,0
0,3061.0,-1008.0,-2712.0,344.0,312.0,1035.0,0
0,3061.0,-949.0,-2781.0,354.0,325.0,1012.0,0
0,3056.0,-916.0,-2853.0,360.0,326.0,992.0,0
0,3034.0,-927.0,-2860.0,368.0,325.0,986.0,0
0,3005.0,-906.0,-2932.0,381.0,327.0,964.0,0
0,2997.0,-911.0,-2985.0,391.0,334.0,931.0,0
0,3010.0,-987.0,-3064.0,394.0,331.0,884.0,0
0,3104.0,-1073.0,-3156.0,389.0,333.0,826.0,0
0,3146.0,-1114.0,-3263.0,376.0,318.0,753.0,0
0,3171.0,-1197.0,-3310.0,355.0,301.0,707.0,0
0,3183.0,-1285.0,-3371.0,323.0,286.0,672.0,0
0,3215.0,-1373.0,-3436.0,282.0,277.0,620.0,0
0,3191.0,-1507.0,-3534.0,224.0,264.0,548.0,0
0,3160.0,-1695.0,-3522.0,159.0,263.0,493.0,0
0,3093.0,-1760.0,-3505.0,100.0,267.0,438.0,0
0,3061.0,-1751.0,-3484.0,50.0,281.0,389.0,0
0,3054.0,-1827.0,-3458.0,2.0,298.0,349.0,0
0,3034.0,-1897.0,-3460.0,-41.0,307.0,300.0,0
0,3044.0,-2000.0,-3512.0,-96.0,326.0,250.0,0
0,3033.0,-2075.0,-3560.0,-155.0,325.0,198.0,0
0,2990.0,-2096.0,-3631.0,-211.0,336.0,148.0,0
0,2972.0,-2040.0,-3670.0,-262.0,342.0,108.0,0
0,2908.0,-1972.0,-3715.0,-305.0,354.0,76.0,0
0,2833.0,-1961.0,-3698.0,-341.0,361.0,53.0,0
0,2711.0,-1942.0,-3730.0,-379.0,382.0,35.0,0
0,2628.0,-1822.0,-3711.0,-402.0,400.0,3.0,0
0,2597.0,-1760.0,-3739.0,-411.0,415.0,-39.0,0
0,2575.0,-1817.0,-3825.0,-425.0,424.0,-87.0,0
0,2540.0,-1739.0,-3909.0,-450.0,416.0,-142.0,0
0,2436.0,-1641.0,-3898.0,-459.0,406.0,-183.0,0
0,2331.0,-1586.0,-3901.0,-464.0,399.0,-211.0,0
0,2205.0,-1540.0,-3951.0,-479.0,388.0,-237.0,0
0,2125.0,-1524.0,-3896.0,-491.0,381.0,-257.0,0
0,1979.0,-1490.0,-3945.0,-505.0,379.0,-285.0,0
0,1951.0,-1383.0,-3948.0,-506.0,371.0,-311.0,0
0,1927.0,-1330.0,-3955.0,-508.0,358.0,-321.0,0
0,1890.0,-1252.0,-3986.0,-501.0,337.0,-321.0,0
0,1830.0,-1207.0,-3961.0,-493.0,311.0,-320.0,0
0,1756.0,-1165.0,-4013.0,-487.0,287.0,-316.0,0
0,1698.0,-1164.0,-4086.0,-475.0,259.0,-305.0,0
0,1665.0,-1101.0,-4111.0,-459.0,232.0,-303.0,0
0,1603.0,-1106.0,-4185.0,-443.0,211.0,-302.0,0
0,1565.0,-1064.0,-4269.0,-428.0,189.0,-305.0,0
0,1546.0,-1006.0,-4344.0,-406.0,166.0,-299.0,0
0,1488.0,-997.0,-4404.0,-391.0,154.0,-301.0,0
0,1408.0,-974.0,-4444.0,-375.0,141.0,-297.0,0
0,1322.0,-967.0,-4513.0,-362.0,129.0,-281.0,0
0,1278.0,-941.0,-4544.0,-355.0,117.0,-284.0,0
0,1252.0,-899.0,-4584.0,-341.0,105.0,-286.0,0
0,1291.0,-813.0,-4619.0,-320.0,86.0,-295.0,0
0,1227.0,-721.0,-4613.0,-286.0,68.0,-308.0,0
0,1185.0,-702.0,-4667.0,-262.0,44.0,-308.0,0
0,1110.0,-684.0,-4698.0,-235.0,24.0,-319.0,0
0,974.0,-613.0,-4716.0,-202.0,15.0,-302.0,0
0,871.0,-694.0,-4783.0,-175.0,10.0,-275.0,0
0,815.0,-727.0,-4830.0,-156.0,-1.0,-250.0,0
0,820.0,-724.0,-4872.0,-142.0,-23.0,-251.0,0
0,856.0,-650.0,-4992.0,-127.0,-51.0,-273.0,0
0,897.0,-585.0,-5003.0,-104.0,-87.0,-319.0,0
0,926.0,-468.0,-4985.0,-78.0,-127.0,-370.0,0
0,943.0,-398.0,-4975.0,-49.0,-169.0,-431.0,0
0,938.0,-266.0,-5020.0,-23.0,-211.0,-499.0,0
0,903.0,-194.0,-5088.0,-5.0,-253.0,-585.0,0
0,909.0,-76.0,-5181.0,-1.0,-297.0,-681.0,0
0,918.0,164.0,-5292.0,15.0,-346.0,-794.0,0
0,848.0,311.0,-5335.0,36.0,-395.0,-900.0,0
0,780.0,491.0,-5401.0,59.0,-440.0,-1024.0,0
0,618.0,696.0,-5494.0,87.0,-478.0,-1157.0,0
0,467.0,859.0,-5620.0,112.0,-508.0,-1285.0,0
0,369.0,932.0,-5665.0,151.0,-528.0,-1404.0,0
0,251.0,1119.0,-5757.0,196.0,-556.0,-1517.0,0
0,110.0,1329.0,-5761.0,251.0,-579.0,-1626.0,0
0,2.0,1440.0,-5797.0,318.0,-601.0,-1720.0,0
0,-172.0,1596.0,-5829.0,382.0,-624.0,-1815.0,0
0,-275.0,1727.0,-5932.0,452.0,-643.0,-1905.0,0
0,-381.0,1822.0,-5971.0,519.0,-671.0,-1989.0,0
0,-440.0,2066.0,-6097.0,594.0,-693.0,-2072.0,0
0,-553.0,2159.0,-6118.0,670.0,-721.0,-2147.0,0
0,-616.0,2221.0,-6303.0,726.0,-750.0,-2222.0,0
0,-653.0,2324.0,-6468.0,785.0,-771.0,-2301.0,0
0,-697.0,2430.0,-6593.0,842.0,-798.0,-2387.0,0
0,-660.0,2592.0,-6697.0,917.0,-824.0,-2487.0,0
0,-633.0,2703.0,-6784.0,1000.0,-854.0,-2598.0,0
0,-707.0,2896.0,-6808.0,1098.0,-876.0,-2686.0,0
0,-830.0,2942.0,-6777.0,1190.0,-887.0,-2785.0,0
0,-910.0,2914.0,-6763.0,1273.0,-888.0,-2881.0,0
0,-984.0,2972.0,-6727.0,1363.0,-885.0,-2971.0,0
0,-991.0,3034.0,-6657.0,1456.0,-884.0,-3055.0,0
0,-977.0,3041.0,-6580.0,1563.0,-899.0,-3114.0,0
0,-985.0,2956.0,-6512.0,1686.0,-923.0,-3164.0,0
0,-1009.0,2874.0,-6363.0,1805.0,-950.0,-3205.0,0
0,-1052.0,2836.0,-6212.0,1932.0,-969.0,-3242.0,0
0,-1097.0,2823.0,-6003.0,2075.0,-985.0,-3268.0,0
0,-1052.0,2856.0,-5740.0,2215.0,-989.0,-3272.0,0
0,-925.0,2881.0,-5504.0,2358.0,-989.0,-3270.0,0
0,-857.0,3039.0,-5169.0,2514.0,-979.0,-3253.0,0
0,-848.0,3180.0,-4855.0,2682.0,-956.0,-3231.0,0
0,-793.0,3186.0,-4631.0,2852.0,-922.0,-3197.0,0
0,-729.0,3197.0,-4346.0,3029.0,-872.0,-3158.0,0
0,-579.0,3114.0,-4051.0,3202.0,-822.0,-3115.0,0
0,-304.0,2938.0,-3803.0,3355.0,-777.0,-3051.0,0
0,53.0,2744.0,-3499.0,3504.0,-755.0,-2963.0,0
0,438.0,2536.0,-3263.0,3655.0,-739.0,-2838.0,0
0,784.0,2302.0,-2947.0,3793.0,-721.0,-2698.0,0
0,1141.0,1907.0,-2654.0,3912.0,-699.0,-2546.0,0
0,1386.0,1516.0,-2515.0,3993.0,-668.0,-2392.0,0
0,1862.0,792.0,-2273.0,4048.0,-641.0,-2232.0,0
0,2413.0,60.0,-2002.0,4092.0,-613.0,-2094.0,0
0,2920.0,-705.0,-1687.0,4122.0,-583.0,-1956.0,0
0,3395.0,-1403.0,-1202.0,4145.0,-529.0,-1836.0,0
0,3853.0,-2024.0,-673.0,4153.0,-453.0,-1712.0,0
0,4370.0,-2556.0,-38.0,4127.0,-359.0,-1602.0,0
0,4687.0,-2912.0,293.0,4077.0,-262.0,-1549.0,0
0,5022.0,-3451.0,724.0,3996.0,-159.0,-1497.0,0
0,5265.0,-3858.0,1213.0,3904.0,-50.0,-1402.0,0
0,5665.0,-4217.0,1610.0,3796.0,48.0,-1271.0,0
0,6242.0,-4111.0,1850.0,3700.0,127.0,-1134.0,0
0,9011.0,-8745.0,6097.0,3781.0,-22.0,-1402.0,0
0,32767.0,-24565.0,20437.0,3451.0,-1938.0,-585.0,0
0,32767.0,-32768.0,32767.0,2694.0,-8085.0,2694.0,0
0,32767.0,-32768.0,32767.0,1573.0,-14303.0,4639.0,0
0,32767.0,-10765.0,24446.0,2242.0,-14095.0,-294.0,0
0,-8562.0,-11497.0,-1965.0,1847.0,-7772.0,-2742.0,0
0,-24844.0,-32271.0,-14256.0,-1791.0,-199.0,3714.0,0
