[  -993.  14068. -10256.   3192.  -3244.    114.],[-2526. 13108. -9408.  3579. -2303.   167.],[-3944. 11772. -8636.  3970. -1349.   469.],[-5419. 10612. -7927.  4397.  -314.   927.],[-6615.  9908. -7221.  4903.   815.  1421.],[-7058.  9500. -6256.  5501.  1938.  1986.],[-7041.  8321. -5037.  6106.  2983.  2679.],[-7089.  6242. -3929.  6643.  3937.  3572.],[-7469.  3969. -2649.  7097.  4784.  4519.],[-7640.  2826. -1521.  7564.  5528.  5471.],[-9978.  5164.  4650.  9218.  6557.  6773.],[ -3934. -14619.  13776.  10487.   7672.   7783.],[ 32767. -32768.  32767.   5795.     72.   6364.],[ 32767. -32768.  32767.    180. -27397.  10388.],[ 32767. -32768.  32767. -10811. -29315.  15284.],[-28332. -32768.  32767.  -6796.  -7015.  19582.],[-32768. -32768.  32767.  -6405.   8266.  21047.],[-32768.  13259.   2024.  -5668.  18778.  15524.],[-32768.  32767. -16392.  -4326.  21249.  -1438.],[  9352.  32767. -22175.  -2748.  15787. -17379.],[ 32767.  32767. -10617.  -1708.  10180. -22553.],[ 32767.  32618.  -4943.   -815.   3815. -19860.],[ 32767.   1994.    -75.  -1073.   -634. -15213.],[  8365. -11988.   7908.  -1116.  -1743. -11342.],[-22374.  -5649.  32566.    225.    -69.  -8759.],[-32768.  -8717.  32767.    966.   5869.  -8370.],[-32768. -21791.  32767.  -1068.  11055.  -5657.],[  908. -6698. 21406. -1107.  8765.  1270.],[13572. -9529. 16798.  -534.  4559.  4559.],[  9499. -17570.  21078.  -1119.   1501.   4131.],[  9019. -18355.  21391.  -2053.   -592.   2595.],[ 15796. -18633.  17317.  -2278.  -1478.    717.],[ 20940. -15873.  17254.  -2519.  -2569.   -386.],[ 17184. -11263.  16797.  -2415.  -2789.  -1333.],[ 9384. -8132. 15758. -1985. -2022. -2044.],[ 2508. -6919. 16208. -1584.  -893. -2399.],[-2345. -6035. 16688. -1265.   119. -2762.],[-3509. -3409. 16456.  -917.   799. -3090.],[-3973. -3805. 16014.  -808.   822. -2484.],[-1894. -4402. 14637. -1053.   514. -2509.],[-1965. -4033. 14095. -1219.  -529. -2839.],[-5787. -3806. 13153. -1548. -1160. -3146.],[-6959. -2670. 11134. -1730. -1465. -3321.],[-5806. -1972.  9630. -1677. -1819. -3456.],[-4535. -1626.  9223. -1431. -2286. -3694.],[-4506. -1926.  9104. -1095. -2733. -4000.],[-5022. -2521.  8947.  -745. -2953. -4378.],[-4933. -3182.  8673.  -486. -3008. -4718.],[-4520. -3648.  8759.  -321. -2990. -4959.],[-4611. -4014.  8917.  -262. -2918. -5104.],[-5192. -4015.  8798.  -243. -2776. -5233.],[-5730. -3749.  8163.  -238. -2585. -5379.],[-5177. -3813.  7035.  -239. -2470. -5558.],[-4063. -4022.  6114.  -234. -2530. -5721.],[-3426. -4241.  5468.  -200. -2674. -5822.],[-2908. -4678.  4797.  -165. -2835. -5896.],[-2307. -5142.  4350.  -165. -3009. -5969.],[-1114. -5883.  3928.  -210. -3209. -5982.],[ -175. -6437.  3966.  -265. -3375. -5931.],[  490. -6500.  4236.  -284. -3451. -5927.]
[  2826.   9885.  -9064.     22. -11016.   6793.],[  2646.  11019.  -9192.     28. -10436.   6985.],[ 2818. 12284. -9376.    90. -9860.  6994.],[ 3044. 13585. -9682.   220. -9290.  6881.],[ 2848. 14804. -9947.   450. -8676.  6713.],[  2400.  15579. -10161.    741.  -7989.   6527.],[  1749.  15874. -10455.   1081.  -7206.   6321.],[  1133.  15921. -10577.   1459.  -6288.   5974.],[    74.  15887. -10278.   1923.  -5147.   5459.],[ -859. 15431. -9545.  2431. -3879.  4835.],[-1394. 14027. -8388.  2952. -2509.  4185.],[-1827. 11988. -7646.  3448.  -998.  3514.],[-2427. 10723. -6917.  3888.   453.  2878.],[-2923. 10973. -5514.  4449.  1830.  2330.],[-3749. 10672. -3376.  5156.  3002.  2344.],[-5885.  8420. -1531.  5842.  4054.  3152.],[-9189.  6431.  -120.  6358.  5056.  4320.],[-11005.   5974.    944.   6872.   5982.   5561.],[-14624.  14468.   6149.   8868.   7107.   7391.],[-31328.  32767.  32767.  18346.   9651.  10920.],[16679. 21443. 32767. 22057.  7603. 14811.],[ 32767. -32768.  32767.   6501. -10394.  16546.],[ 32767. -32768.  32767. -14656. -12744.  16538.],[ 32767. -32768.  32767. -12315.  -2624.  22063.],[ 25467. -32768.  31729.  -8670.   2454.  23486.],[-30737. -19940.  -2533.  -7954.   6952.  14252.],[-32768.  11098. -30925.  -9319.   9937.  -3667.],[ -8310.  32767. -31887.  -7201.   8987. -16790.],[ 17454.  32767. -21472.  -3073.   5929. -19637.],[ 29819.  32767. -15388.   -932.   1685. -16437.],[ 14752.  23510.  -8040.  -1424.    -55. -13147.],[-11461.   8684.  -2320.  -2424.   1377. -11969.],[-28686.  -2057.   1123.  -2774.   3997. -10872.],[-30297.  -9865.   5300.  -3083.   6223.  -9107.],[-16154.  -8441.   8897.  -1882.   6542.  -6344.],[ -2589. -12165.   7791.  -1122.   5687.  -3154.],[ 4471.  -573. 11428.  -501.  4800.  -680.],[ 5801.  5284. 19240.   697.  4519.   -31.],[3.5280e+03 5.1370e+03 3.2767e+04 1.5020e+03 4.5930e+03 3.0000e+01],[ 3049.  5230. 32767.  1910.  4666.  -995.],[12050. -6232. 32767.   481.  3652. -2838.],[22429. -8572. 32767. -1279.   966. -2957.],[14811.  -318. 24849. -1881. -1100. -2641.],[ 2944.  3741. 14226. -1775.  -878. -3822.],[ 1141.  2752. 10616. -1530.  -547. -5056.],[  692. -2041.  8689. -1434.  -579. -5606.],[-1681. -5202.  7309. -1430. -1122. -5830.],[-6602. -3191.  5714. -1252. -1648. -6483.],[-11434.  -3404.   7752.  -1104.  -1457.  -5604.],[-16012.  -1485.   7411.   -651.   -277.  -5288.],[-15867.  -2146.   5422.   -647.    707.  -5595.],[-15384.  -3214.   3451.  -1028.   2156.  -5839.],[-12263.  -2569.   2935.  -1078.   3099.  -5702.],[-9738. -3102.  3186.  -952.  3298. -5641.],[-8175. -3687.  3892.  -745.  2920. -5863.],[-7292. -4453.  4178.  -538.  2229. -6152.],[-7253. -4971.  4377.  -395.  1541. -6311.],[-6138. -5280.  4439.  -353.  1066. -6395.],[-2921. -5149.  4635.  -372.   595. -6545.],[  145. -4432.  5476.  -395.   129. -6802.]
[  6501.   7586.  -8649.   -797. -12894.   6535.],[  6215.   7867.  -8932.   -954. -12418.   7018.],[  5553.   8782.  -9249.   -971. -11800.   7268.],[  5259.   9888.  -9496.   -839. -11025.   7226.],[  5181.  11206.  -9747.   -569. -10165.   6883.],[  5413.  12467. -10158.   -192.  -9223.   6322.],[  5481.  13592. -10648.    223.  -8307.   5674.],[  5119.  14645. -10848.    705.  -7357.   4886.],[  4431.  15446. -10577.   1261.  -6313.   3941.],[ 3134. 15854. -9909.  1874. -5108.  2871.],[ 1797. 14896. -9295.  2411. -3870.  1932.],[  351. 12929. -9119.  2847. -2525.  1214.],[ -912. 11528. -8933.  3247. -1215.   732.],[-1238. 11150. -7794.  3807.   -30.   582.],[-1546. 10085. -5795.  4560.   938.  1098.],[-3503.  6901. -4061.  5279.  1803.  2276.],[-6853.  3830. -3064.  5809.  2707.  3660.],[-9539.  2581. -1844.  6282.  3622.  4973.],[-16226.  20354.   6448.   9361.   5089.   6830.],[-32768.  32767.  32767.  22195.   8568.  11586.],[32767. 20721. 32767. 22629.  4277. 14183.],[ 32767. -32768.  32767.   2579. -17083.  19619.],[ 32767. -32768.  32767. -16833. -15926.  24001.],[ 11939. -32768.  32767. -15380.    745.  26812.],[ -6571. -32768.  32767.  -8468.   8796.  28315.],[-32768. -32768.   5455.  -8055.  14461.  15058.],[-14275.  17871. -31099.  -8546.  13272.  -6316.],[ 17941.  32767. -32768.  -4747.   7543. -18840.],[ 21851.  32767. -21384.  -1294.   3423. -20183.],[ 10496.  32767. -10913.   -350.   1086. -17450.],[ -2291.  32413.  -1349.   -827.   1017. -15885.],[ -7418.  20496.   6053.  -1240.   2024. -15475.],[-11179.   6546.  10620.  -1573.   3098. -14226.],[-21459.    810.  13989.  -1766.   4619. -11453.],[-24981.  -3362.  14430.  -1775.   5976.  -7727.],[-16742.  -6915.  14801.  -1769.   6365.  -4145.],[-5014. -7569. 16499.  -533.  6243. -1528.],[ 3394. -8202. 23681.   -68.  5415.   588.],[ 9116. -9068. 32767.  -255.  4365.  1941.],[ 18362. -12352.  32767.  -1101.   3108.   1502.],[ 28017. -12092.  32767.  -2331.   1013.   -347.],[22544.  -866. 28697. -2408.  -668. -2579.],[15552.  3971. 19323. -1712.  -816. -4933.],[ 9913.  4373. 15685. -1197.  -552. -6606.],[ 6711.   253. 14319. -1393.  -499. -7039.],[ 3352. -1848. 12792. -1579.  -671. -6766.],[-3214. -3542. 12331. -1703.  -459. -6140.],[-7021. -1757. 13436. -1586.   -85. -4862.],[-9281. -2709. 13364. -1202.  -242. -3863.],[-12735.  -3895.  12173.  -1092.   -389.  -3387.],[-9862. -6077. 11460. -1202.  -349. -3050.],[-16872.   2249.  10495.  -1123.     90.  -3064.],[-10479.  -1675.   8272.  -1236.   -698.  -4159.],[-9372. -2258.  9503. -1072.  -478. -4803.],[-6217. -2211.  9459.  -951.  -571. -4690.],[-4226. -2358.  8777.  -813. -1115. -4809.],[-5870. -2957.  8193.  -685. -1374. -4971.],[-7001. -4169.  7288.  -690. -1382. -5158.],[-6683. -5264.  6388.  -757. -1359. -5306.],[-5254. -5359.  6287.  -742. -1423. -5509.]
[  9690.  11401.  -7678.   -111. -15161.   6831.],[ 10260.  10127.  -7887.   -309. -14919.   6997.],[ 10286.   9252.  -8110.   -554. -14541.   6957.],[ 10155.   8839.  -8477.   -772. -14039.   6753.],[ 10118.   8791.  -8955.   -935. -13391.   6449.],[  9826.   8696.  -9531.  -1010. -12635.   6182.],[  9462.   8984. -10151.   -981. -11744.   5980.],[  8582.   9374. -10988.   -858. -10802.   5851.],[  7308.  10033. -12067.   -636.  -9750.   5644.],[  6548.  10257. -12674.   -317.  -8652.   5400.],[  5793.  10465. -13167.    105.  -7503.   4995.],[  5563.  10562. -12975.    560.  -6457.   4547.],[  5199.  10601. -12078.   1083.  -5402.   4118.],[  4095.  10591. -10598.   1629.  -4344.   3761.],[ 2321. 10128. -8962.  2178. -3136.  3474.],[  483.  9396. -7680.  2644. -1897.  3323.],[ -696.  8898. -6568.  3095.  -645.  3378.],[ -703.  8555. -4951.  3633.   506.  3747.],[-4456. 20279.  2429.  5006.  1597.  4716.],[-20247.  32767.  24778.  13619.   4410.   7345.],[-15346.  32767.  32767.  28834.   5684.  15975.],[ 32767. -32768.  16836.  15710.  -8278.  18247.],[ 32767. -32768.  32767.  -9497. -14098.  20411.],[-18945. -32768.  32767. -14941.   2324.  24397.],[-17405. -32768.  32767.  -5981.  14615.  22085.],[ -9990. -32768.  32767.  -5205.  17794.  12928.],[ 12513. -32768.   -389.  -7279.  13132.  -1073.],[ 32767. -15887. -29282.  -7679.   5163. -14444.],[ 32767.  26585. -30330.  -4591.  -1777. -17448.],[ 24857.  31894. -22521.  -2932.  -5228. -13222.],[  8573.  31764. -12175.  -2649.  -5586.  -8824.],[ -125. 32509. -1200. -2290. -4525. -6364.],[-3317. 26406.  6145. -2428. -2755. -6901.],[-4882. 10934.  6283. -3342.  -976. -8203.],[-11063.  -7066.   3922.  -4516.    936.  -8257.],[-18705. -14357.   3641.  -4333.   3303.  -7827.],[-15357. -13508.   6506.  -3063.   4697.  -6675.],[-6810. -8200.  8789. -1902.  4465. -4614.],[  131. -3860. 10204. -1187.  3657. -2949.],[ 6758.  -691. 11985.  -951.  2757. -2126.],[11230.  3087. 15541.  -875.  2023. -1987.],[16654.  2857. 26053.  -537.  1198. -2075.],[20761. -1633. 32767.  -970.   -97. -2219.],[21580. -8688. 32767. -2494. -1252. -2935.],[ 15001. -12438.  32767.  -4095.  -1338.  -3839.],[ 6420. -2925. 22176. -3765.  -494. -4371.],[ 4037.  1501. 11101. -2785.    63. -4526.],[ 4.5240e+03  1.0000e+01  1.0314e+04 -2.2440e+03 -3.7000e+01 -4.7310e+03],[ 3545. -1761.  9453. -2149.  -508. -4830.],[ 1213. -1302.  8164. -2016. -1057. -4891.],[-2257.  -314.  8492. -1771. -1335. -4887.],[-5662.  -780.  9277. -1622. -1186. -4780.],[-6902. -1909.  9638. -1618.  -838. -4599.],[-6861. -2414.  9616. -1644.  -616. -4437.],[-6299. -2686.  9436. -1644.  -657. -4269.],[-5692. -3156.  8739. -1700. -1007. -4198.],[-4719. -3651.  7116. -1884. -1712. -4141.],[-2865. -2444.  3920. -1992. -2694. -4036.],[-5319. -5291.  7018. -2152. -2948. -3159.],[-3401. -5039.  5990. -2240. -3101. -3063.]
[ 5344.  6867. -7438. -4504. -6239.  3665.],[ 6163.  6984. -7545. -4123. -5670.  4079.],[ 7208.  7331. -7722. -3718. -5167.  4322.],[ 8723.  8188. -8565. -3196. -4733.  4330.],[ 9413.  7765. -9026. -2764. -4313.  4262.],[10225.  7628. -8172. -2329. -3722.  4119.],[11174.  8752. -5797. -1695. -3070.  3943.],[12093.  9622. -3132.  -825. -2355.  3651.],[12533. 10086.  -602.   172. -1655.  3165.],[12167. 10363.  1652.  1242.  -903.  2607.],[11468. 10824.  3781.  2405.  -130.  2063.],[10683. 11189.  5513.  3583.   630.  1595.],[10055. 11094.  6722.  4800.  1337.  1142.],[ 9314. 10317.  7801.  5903.  1891.   809.],[8779. 9546. 8760. 6886. 2324.  591.],[ 8177.  7920. 10848.  7883.  2664.   524.],[ 7216.  6566. 13515.  8940.  2943.   676.],[ 5386.  5142. 16050. 10094.  3264.   972.],[  1377. -32768.  32767.   2118.   2127. -10071.],[-32768. -32768.  32767. -25575.   6882. -17161.],[-32768. -32768. -11002. -18139.   9259.  12179.],[-32768. -32768.  32767.   7753.  18299.  18256.],[-26549. -25431.   5106.  13391.  19425.  13046.],[32767. 24872. -5519.  8772. 17623.  6510.],[32767. 26949.  1731.   237.  7268. -4620.],[ 32767.  25821.   8313.  -5078.  -2226. -12793.],[ 32767.  32767.  23825.  -2211.  -4749. -11661.],[ 27697.  32767.  32767.   3511.  -1755. -10478.],[-32768.   -468.  32767.   4412.   8355.  -9472.],[-32768.  -4494.  22931.    974.  21757.  -4534.],[24909. 19472.  2342.  2453. 16304.  -957.],[   880. -10262.  12101.   2727.   7703.   3426.],[-17594. -16589.  26440.   3264.   2585.   3203.],[-23817. -24011.  17457.   4243.   -115.   2425.],[-31686. -24332.  11028.   4913.    533.   1964.],[-31961. -25393.  10288.   4849.   2202.   1962.],[-25187. -19641.   5780.   4244.   3124.   2504.],[-20219. -15079.   4961.   3374.   3523.   2655.],[-13243. -15809.   1889.   1859.   3250.   2531.],[ -3263. -10821.   7620.    860.   1534.   2496.],[-2906. -5713.  8130.   763.  -782.  2236.],[-2836. -1943.  8495.   955. -2832.  1582.],[-1330.  1844. 11486.  1505. -4455.  1291.],[ 2598.  7243. 13879.  2507. -5869.  1000.],[  841.  4686. 12946.  3253. -6962.   152.],[ -930.  3534.  9839.  3374. -7572.  -747.],[-3927.  -253.  7342.  3020. -6753. -2100.],[-5420. -6962.  1656.  1463. -6486. -2793.],[-3407. -6008. -3102.  -247. -6376. -3557.],[-5393.  -397.  5290. -1010. -6873. -3555.],[-8752. -1414.  4098. -1854. -6501. -3497.],[-9458.  3001.  5357. -2173. -5985. -3192.],[-8289.  3377.  9765. -1384. -4550. -3009.],[-6968.  5174. 10252. -1248. -3877. -2959.],[-5047.  3580.  8268.  -892. -3540. -2722.],[-5149.  2624.  7318.  -928. -3521. -2351.],[-5922.  1481.  5511.  -969. -3467. -1990.],[-6605.  -390.  4427. -1123. -3330. -1700.],[-5890. -2035.  5422. -1318. -3270. -1616.],[-4557. -3514.  9319. -1589. -3364. -1848.]
[  4423.  10231. -12939.  -1558.  -5549.   5757.],[  5135.  10011. -12472.  -1142.  -4952.   5936.],[  5844.   9991. -12000.   -682.  -4362.   5859.],[  7048.  10238. -11497.   -188.  -3889.   5650.],[  8167.  10298. -10667.    350.  -3502.   5404.],[ 8615.  9779. -9050.   938. -3078.  5150.],[ 8311.  9515. -6666.  1566. -2549.  4964.],[ 7857.  9666. -4116.  2331. -1890.  4875.],[ 7405.  9833. -1717.  3200. -1157.  4823.],[ 6986. 10220.   256.  4122.  -374.  4762.],[ 6692. 10561.  1197.  5096.   411.  4669.],[ 6216. 10715.  2325.  6091.  1183.  4564.],[ 5878. 10092.  3430.  7064.  1909.  4418.],[5779. 9065. 4994. 8004. 2547. 4310.],[5651. 8478. 7501. 9008. 3067. 4379.],[12977. -6277. 27688.  9633.  2743.  3095.],[ 26200. -32768.  32767.  -5140.  -6856.  -6691.],[ 11181. -32768.  32767. -26264.  -5084.  13735.],[-32768. -32768.  32767.  -9668.   8600.  10534.],[ 4566. 23822.  6508. 14963. 11873. 15470.],[-32588. -31735.   1639.  23362.  15683.  16499.],[ -1393. -32768.  -6622.   4719.  14548.  -5533.],[ 32767.  24533. -14010.  -6430.   7072. -16656.],[ 32767.  24330. -26027.  -4550.   -948.  -6937.],[32767. 10583. -9435. -2874. -3968. -3240.],[29803. 10559.  4864. -1423. -1919. -4013.],[-32768. -13445.  23235.  -1006.   5333.  -3932.],[-32768. -11243.  32767.     55.  14364.  -1315.],[ 2847.  2828. 28154.  2748.  9199. -4477.],[10943.  4633. 13711.  3935.  4339. -4648.],[  646.  -229. 15173.  5029.  1096. -2350.],[ -8149. -17685.  17022.   3988.    432.   -398.],[-17625. -15363.  19590.   2926.   1439.    550.],[-21236. -10984.  26689.   2590.   3025.   1203.],[-16837. -10016.  29050.   1926.   4005.   1611.],[-10310. -13696.  23057.    666.   4026.   1313.],[ -7323. -11822.  17159.   -265.   3613.    239.],[-6040. -6803. 12293.  -558.  2745.  -839.],[-3663. -3278. 10097.  -640.  1582. -1746.],[-2642.  2316. 10657.  -734.   524. -2291.],[  706.  5395. 11424.  -617.  -187. -2845.],[ 2412.  8412. 11742.  -472.  -569. -3604.],[ 1130.  9520. 13518.  -307.  -666. -4639.],[  574.  7844. 13307.  -364.  -937. -5480.],[ -128.  6810. 11408.  -102. -1403. -5046.],[-3336.  2285. 15556.  -371. -2638. -3017.],[13150.   496. 10984.  -891. -3324. -3001.],[-8647. 10567. 10080.  -342. -3113. -2551.],[-2140.  7620.  6555.   332. -5407. -3247.],[-1721.  1142.  5546.   466. -7801. -2845.],[-13129.   3369.   7246.    784.  -6778.  -2753.],[-16047.   1501.   6916.    998.  -4933.  -3157.],[-14106.  -4095.   8529.    646.  -3181.  -2104.],[-10819.  -5189.  13372.     87.  -2431.   -357.],[-4466. -4792. 17667.   -80. -3209.   767.],[-5053. -1504. 18866.   189. -4570.   350.],[-5773. -3114. 16849.   253. -5130.  -774.],[-1828. -2577. 15706.   187. -5506.  -893.],[ 3625. -1507. 15234.   355. -6400.  -533.],[ 4476. -2515. 13793.   397. -7022.  -530.]
[  7066.   5375. -15760.  -5478. -12285.   4525.],[  7146.   5704. -15936.  -5584. -11429.   5702.],[  7041.   6011. -16039.  -5592. -10426.   6722.],[  7128.   6146. -16084.  -5550.  -9289.   7475.],[  7837.   6463. -16149.  -5435.  -8116.   7952.],[  9287.   6786. -16120.  -5266.  -7082.   8138.],[ 11045.   7430. -16271.  -4999.  -6260.   8089.],[ 12604.   8381. -16245.  -4544.  -5472.   7852.],[ 15898.   8233. -14312.  -3925.  -4988.   7498.],[ 13716.   8233. -13440.  -3380.  -4111.   7173.],[ 13266.   8369. -10440.  -2799.  -2501.   7050.],[16698.  9799. -5521. -1855. -1041.  6859.],[19284. 10923. -1509.  -607.    83.  6306.],[20709. 12001.  1693.   685.   898.  5370.],[21798. 13145.  4352.  2139.  1528.  4120.],[22137. 13662.  6022.  3674.  1868.  2657.],[21292. 13127.  6915.  5054.  2157.  1239.],[20588. 12475.  7661.  6332.  2463.    66.],[19697. 11999.  9172.  7776.  2667. -1099.],[-32768. -32768.  32767. -15646.   4330.  -9534.],[  4154. -32768. -32768. -32768.   3005.  -1151.],[-32768. -32768.  32767. -11553.  11463.  10662.],[-15143. -32768. -10618.  10751.  14740.  19972.],[-18606.  -3719.  -7619.  10147.  13713.   9949.],[ -1057.  22776. -24426.   2266.  12200.   3671.],[ 32767.  27812. -17066.  -7123.   7765.    235.],[ 32767.  19676.  11324. -10172.   6681.    184.],[25069. 29082. 32263. -8142.  8059.  1651.],[-32768.  18748.  32767.  -4182.  14878.  10356.],[11759. -1918. 22117. -2957. 14378. 17851.],[18951.  6947. 29101.  -632.  4288. 20526.],[ 1906.  5486. 31402.  1082. -1904. 16915.],[-12306. -11201.  20652.   1058.  -3679.  12150.],[-21626. -20598.  25976.   1560.  -3813.   9418.],[-25144. -15932.  28941.   2692.  -1985.   6142.],[-22290. -12334.  21861.   3339.    370.   3578.],[-19843. -12268.  12713.   3060.   1393.   2521.],[-17753. -11651.   4355.   2392.   1898.   2528.],[-11562. -10245.    734.   1338.   1513.   2628.],[-6340. -9903.  3736.   329.   256.  2741.],[-5967. -9647.  7890.  -161.  -784.  2080.],[-5036. -5315. 12170.   286. -1240.  1016.],[-2030. -2210. 12938.   785. -1936.   158.],[-1991.  -545. 13084.   662. -2549.  -400.],[-1636.  1246. 14580.   446. -3033.  -949.],[-2100.  -301. 14975.   629. -3572. -1200.],[-5172.   372. 15720.   823. -3771. -1668.],[-8757. -1161. 13376.  1345. -3983. -1755.],[-8615. -3749. 11793.   840. -4239. -2175.],[-9104. -4680. 11538.   -99. -4625. -2632.],[-8140. -2997. 10372.  -751. -5151. -3184.],[-6168. -4900.  9975. -1457. -5613. -4530.],[-9399.   684.  9946. -1265. -5997. -5394.],[-6963.   493.  8037. -1644. -5824. -5676.],[-9940.  4206.  9573. -2147. -6172. -5530.],[-9784.  3632. 10393. -1778. -4760. -5942.],[-3118.  2751. 10148. -1439. -3819. -6883.],[  6657.   3045.   9978.  -1232.  -4851. -10477.],[ -5193.   4220.  12443.   -236.  -4609. -11105.],[  2191.   -296.  11826.    565.  -4677. -11529.]
[  5198.   7186. -12594.  -3848.  -7065.   6459.],[  6045.   6801. -12807.  -3602.  -6319.   6848.],[  7266.   6481. -12691.  -3334.  -5619.   7056.],[  8361.   6283. -12296.  -3023.  -5034.   7150.],[  8987.   6092. -11958.  -2623.  -4494.   7184.],[  9599.   5439. -10679.  -2147.  -3906.   7171.],[ 9697.  5021. -8417. -1547. -3253.  7120.],[ 9713.  5195. -5721.  -719. -2466.  7048.],[ 9974.  5444. -3027.   237. -1648.  6881.],[10290.  5804.  -670.  1270.  -806.  6559.],[10418.  6620.  1394.  2393.    33.  6057.],[10369.  7433.  3347.  3526.   805.  5466.],[10037.  7728.  5025.  4721.  1548.  4788.],[9669. 7680. 6034. 5891. 2202. 4062.],[9391. 7216. 7308. 7052. 2766. 3344.],[ 32767. -32768.  32767.  -6797.  -5919. -22775.],[ 32767. -32768.  27452. -21210. -10702. -12332.],[ 13078. -32768.  21359. -18051.   5105.   6177.],[-27626. -32768.  27174.    853.  15383.  16081.],[  3693. -16981. -17671.  12907.  16057.  17359.],[-32768.  13488. -32768.   9382.  16437.  13604.],[-31237.  32767. -32768.   2744.  14839.   1563.],[-32768.  -4127.  15196.  -8336.  15338.  -7794.],[14446. 11294. 17514. -9478.  9981. 11831.],[ -589. -9318. 16579. -7097.  6707. 27986.],[-22715. -16708.  31261.  -5794.   7622.  32767.],[-32768. -16460.  29950.  -4329.  11226.  32767.],[-5420. -7650. 30990. -4355. 11881. 32718.],[23914.  -902. 13739. -4752.  9261. 21931.],[32767.  4938. 12904. -4127.  6025. 11719.],[25653.  4582. 28385. -2200.  2396.  7663.],[ 2860.  -141. 31174.  -611.   782.  4340.],[-10821.   2468.  27709.   1404.   1067.   1878.],[-12314.   2611.  19049.   2699.   1394.  -1310.],[-19369.  -4020.  16775.   3701.   2014.  -2292.],[-19658. -10641.  11465.   3352.   2492.  -3265.],[-19717. -13383.   8725.   2941.   2418.  -3176.],[-15923. -12049.   6077.   2368.   1726.  -3717.],[-11924.  -9652.   8277.   2113.    696.  -4461.],[-9996. -4813.  9803.  2275.    30. -5168.],[-12706.   1298.  12677.   2893.    273.  -5091.],[-8455. -4096. 12939.  2825.   709. -4782.],[-8312. -2584. 12890.  2323.   669. -5362.],[ 2382. -5352.  5818.  2049.   131. -5970.],[ -555. -4221. 11925.  1388. -1365. -7057.],[ 13979.  -7104.   8760.   1008.  -2957. -10203.],[  6454.  -1955.  10239.    570.  -5517. -11899.],[  8676.  -7087.  10385.    676.  -6692. -13634.],[ 10407.  -7056.  14047.    961.  -7676. -17222.],[  7435.  -5365.  15758.   2151.  -8132. -19863.],[  5444.  -8741.  15465.   3007.  -8714. -21330.],[   793. -12548.  14006.   3638.  -9043. -22601.],[ -9586. -15628.  11178.   3993.  -8211. -21851.],[ -9037. -16391.   8882.   4086.  -7509. -21126.],[ -9762. -16254.   5342.   3933.  -7409. -20177.],[ -9671. -14953.   1380.   3960.  -8017. -19322.],[-10458. -14177.  -1808.   3945.  -8808. -17777.],[ -9825. -14835.  -3320.   3694. -10110. -16498.],[-14475. -13806.  -6107.   3288. -11296. -15153.],[-25716. -22690.   7219.   1783. -10507. -11096.]
