[  1540. -2848. -7883.  1255.   -99.  -941. ],[  1556. -3203. -8304.  1270.  -119. -1013. ],[  1505. -3528. -8696.  1279.  -139. -1089. ],[  1363. -3917. -9142.  1283.  -152. -1165. ],[  1223. -4239. -9697.  1290.  -159. -1256. ],[   1033.  -4536. -10274.   1295.   -160.  -1353. ],[    823.  -4829. -10907.   1300.   -159.  -1467. ],[    620.  -5075. -11611.   1304.   -146.  -1574. ],[    278.  -5378. -12426.   1310.   -131.  -1687. ],[    121.  -5471. -12935.   1323.   -110.  -1789. ],[   -201.  -5530. -13797.   1355.    -86.  -1879. ],[   -487.  -5449. -14784.   1408.    -62.  -1955. ],[   -781.  -5234. -15672.   1504.    -29.  -2007. ],[   -920.  -5012. -16768.   1623.    -37.  -2035. ],[  -1153.  -4799. -17863.   1760.    -67.  -2049. ],[  -1683.  -4685. -19130.   1915.    -82.  -2058. ],[  -2072.  -4488. -20381.   2092.    -93.  -2049. ],[  -2414.  -4344. -21649.   2291.   -117.  -2020. ],[  -2654.  -4212. -22455.   2502.   -152.  -1941. ],[  -2971.  -4118. -23562.   2712.   -189.  -1854. ],[  -3340.  -4129. -24491.   2891.   -224.  -1731. ],[  -3737.  -4243. -25190.   3021.   -247.  -1613. ],[  -4280.  -4211. -25637.   3106.   -240.  -1425. ],[  -4713.  -4064. -25751.   3148.   -211.  -1190. ],[  -5283.  -3891. -25645.   3131.   -156.   -891. ],[  -5840.  -3681. -25339.   3054.    -49.   -538. ],[  -6286.  -3486. -24921.   2931.    101.   -179. ],[  -6644.  -3236. -24439.   2789.    294.    192. ],[  -6472.  -3442. -24147.   2621.    447.    641. ],[  -6798.  -3502. -23742.   2414.    676.   1099. ],[  -6975.  -3388. -23487.   2161.    951.   1578. ],[  -7142.  -3058. -23077.   1872.   1282.   2059. ],[  -7330.  -2869. -22687.   1535.   1671.   2437. ],[  -7711.  -2620. -22058.   1152.   2141.   2738. ],[  -8352.  -2532. -21273.    710.   2773.   2944. ],[  -8631.  -2839. -20346.    221.   3496.   3028. ],[  -8812.  -2634. -19088.   -283.   4331.   2998. ],[  -8479.  -3257. -17728.   -828.   5243.   2896. ],[  -7766.  -3283. -16142.  -1412.   6241.   2688. ],[  -6964.  -3049. -14369.  -1985.   7196.   2443. ],[  -6411.  -2884. -12421.  -2562.   8227.   2145. ],[  -6382.  -2697. -10210.  -3038.   9223.   1860. ],[ -6302. -2538. -8452. -3402. 10197.  1577. ],[ -8149. -2930. -6345. -3715. 11399.  1262. ],[ -8857. -2137. -4036. -3699. 12351.   843. ],[ -10414.  -3292.  -1765.  -3690.  13128.    390. ],[ -11536.  -4907.    766.  -3777.  13745.   -188. ],[ -12565.  -7647.   3502.  -3989.  14124.   -564. ],[ -12445. -32768.   6067.  -3745.  14036.    504. ],[  -1328. -12620.  25311.   -178.  13347.    183. ],[ 32767. 32767. 32767.  7835. 10199.  4643. ],[ 32767.  9688. 32767.  4745. 10067. 13723. ],[  26108. -32768.  32767.  -9690.  13561.   9753. ],[  32767.  32767.  32767. -10171.   8647.  -2059. ],[ 32767. 32767. 28951. -6476.  2245. -3614. ],[ 32767. 13151.  3308. -6301.  -886. -1330. ],[  18361. -24961. -10682.  -8153.  -1216.    525. ],[  10551. -32768. -19835. -10473.   -545.  -3493. ],[  -5260. -11010. -18710.  -9448.   1060. -11420. ],[ -10253.   1808.  -5773.  -3483.   3447. -16914. ],[   -651.  -3814.  15918.   2076.   6589. -17313. ],[  16316.   3879.  32767.   6405.   7943. -16720. ],[  19247.  10718.  32767.   8924.   6954. -13440. ],[  9659. 17539. 32767.  8426.  4965. -7346. ],[ -9719. 18292. 32767.  5875.  2782. -3556. ],[ -19986.  15009.  32767.   4783.    342.  -4863. ],[ -23000.   9361.  31729.   5042.  -2294.  -6892. ],[ -22878.   6621.  20532.   5452.  -4394.  -7060. ],[ -18243.    370.  12904.   4980.  -5490.  -5851. ],[ -11360.  -4919.   8210.   4140.  -5979.  -3349. ],[ -7429. -6301.  6601.  3525. -5937.   162. ],[ -7186. -6885.  7037.  3381. -5397.  3319. ],[ -7316. -5921.  8577.  3618. -4615.  5489. ],[ -7013. -4912.  9977.  3897. -3972.  6862. ],[ -6147. -4039. 10824.  4076. -3638.  7529. ],[ -5373. -3482. 10847.  4094. -3544.  7485. ],[ -3955. -3191. 10401.  3942. -3604.  6814. ],[ -2288. -2935.  9638.  3690. -3737.  5837. ],[  -514. -3034.  8912.  3443. -3939.  4706. ],[  1005. -3418.  8517.  3230. -4112.  3721. ],[  2372. -3657.  8353.  3079. -4245.  2878. ],[  3469. -3676.  8435.  3005. -4321.  2188. ],[  4125. -3749.  8624.  3022. -4350.  1552. ],[  4358. -4106.  8709.  3101. -4325.   899. ],[  4242. -4692.  8630.  3227. -4264.   261. ],[  4013. -5093.  8463.  3386. -4190.  -351. ],[  3399. -5631.  8006.  3532. -4125.  -883. ],[  2744. -6115.  7434.  3647. -4082. -1294. ],[  2078. -6449.  6727.  3703. -4072. -1527. ],[  1568. -6598.  6153.  3696. -4088. -1592. ],[  1169. -6812.  5558.  3619. -4114. -1506. ],[  1018. -6864.  5097.  3485. -4143. -1303. ],[   986. -6845.  4647.  3319. -4163. -1039. ],[  1141. -6861.  4198.  3116. -4175.  -726. ],[  1337. -6815.  3973.  2900. -4179.  -412. ],[  1666. -6717.  3678.  2670. -4174.   -10. ],[  2078. -6469.  3430.  2477. -4165.   291. ],[  2435. -6514.  3203.  2276. -4162.   604. ],[  2829. -6468.  3052.  2085. -4160.   867. ],[  3186. -6606.  2895.  1907. -4168.  1095. ]
[   1700.  -4440. -11272.   2621.   -986.  -2821. ],[   1595.  -4504. -11541.   2683.  -1025.  -2815. ],[   1468.  -4524. -11803.   2743.  -1053.  -2795. ],[   1293.  -4484. -12024.   2815.  -1085.  -2779. ],[   1033.  -4446. -12276.   2889.  -1101.  -2762. ],[    742.  -4456. -12554.   2963.  -1108.  -2756. ],[    422.  -4509. -12820.   3034.  -1103.  -2748. ],[    123.  -4511. -13086.   3094.  -1085.  -2734. ],[   -164.  -4508. -13421.   3153.  -1064.  -2715. ],[   -479.  -4466. -13781.   3203.  -1035.  -2682. ],[   -712.  -4455. -14050.   3258.  -1005.  -2629. ],[  -1140.  -4474. -14516.   3303.   -958.  -2550. ],[  -1574.  -4490. -14967.   3337.   -896.  -2444. ],[  -2002.  -4586. -15496.   3348.   -811.  -2327. ],[  -2393.  -4642. -16049.   3339.   -719.  -2200. ],[  -2781.  -4686. -16667.   3314.   -615.  -2056. ],[  -3181.  -4685. -17240.   3289.   -513.  -1902. ],[  -3582.  -4896. -17881.   3245.   -395.  -1733. ],[  -3886.  -5193. -18568.   3175.   -245.  -1556. ],[  -4100.  -5451. -19254.   3082.   -111.  -1346. ],[  -4225.  -5559. -19998.   2964.     41.  -1081. ],[  -4354.  -5432. -20643.   2838.    179.   -769. ],[  -4541.  -5275. -21204.   2708.    317.   -448. ],[  -4648.  -5142. -21570.   2565.    465.   -129. ],[  -4953.  -4949. -22070.   2407.    630.    195. ],[  -5195.  -4828. -22513.   2220.    817.    509. ],[  -5623.  -4538. -22662.   2010.   1041.    827. ],[  -5985.  -4210. -22681.   1777.   1314.   1170. ],[  -6239.  -3995. -22536.   1519.   1604.   1528. ],[  -6618.  -3667. -22182.   1224.   1906.   1912. ],[  -6936.  -3427. -21816.    904.   2244.   2300. ],[  -7373.  -3236. -21220.    548.   2616.   2689. ],[  -7817.  -3047. -20504.    169.   3047.   3055. ],[  -8139.  -2849. -19928.   -230.   3531.   3385. ],[  -8582.  -2521. -18928.   -673.   4097.   3657. ],[  -8939.  -2066. -17787.  -1099.   4711.   3837. ],[  -9140.  -1791. -16528.  -1533.   5406.   3923. ],[  -8948.  -1881. -15236.  -1959.   6130.   3857. ],[  -8539.  -2246. -13907.  -2437.   6944.   3620. ],[  -7766.  -2725. -12448.  -2927.   7795.   3185. ],[  -6670.  -3049. -10770.  -3456.   8739.   2559. ],[ -5348. -3136. -8657. -3889.  9648.  1916. ],[ -4298. -3276. -6157. -4177. 10552.  1319. ],[ -3672. -3306. -3408. -4308. 11366.   862. ],[ -3911. -2829.  -582. -4298. 12176.   424. ],[ -4585. -2335.  2069. -4218. 12902.   -42. ],[ -6186. -1617.  4956. -4126. 13580.  -491. ],[ -7909. -1413.  7120. -4109. 14338.  -854. ],[ -11011.  -2681.  11287.  -3825.  15193.   -565. ],[ -16387. -10955.  20606.  -1607.  16118.   1763. ],[  4477. 20482. 32767.  4818. 14979.  5425. ],[ 32767. 30759. 32767.  6403. 10518.  9110. ],[  21284. -32768.  32767.  -4931.  14414.   9932. ],[  32767.  -2022.  32767. -10826.   9908.   -470. ],[ 32767. 32767. 32767. -7924.  2552. -2297. ],[ 32767. 29933. 21919. -7408. -1584.  -115. ],[ 21474. 11300. -1410. -7804. -2551.  -683. ],[   2133.  -5268. -14002.  -7585.  -1813.  -1939. ],[ -14705. -12386. -22041.  -7294.     84.  -6393. ],[ -26082. -10072. -25163.  -6342.   3554. -14145. ],[ -21010.   -901. -18435.  -3633.   6942. -20544. ],[ -11621.   7176.    115.   -477.   9827. -19580. ],[   1962.   8953.  20173.   2413.  11354. -14562. ],[  8029.  7733. 32767.  4575. 10692. -8272. ],[  4065.  4671. 32767.  5109.  8579. -1464. ],[ -8714.  1181. 32767.  3453.  6287.  2892. ],[ -1.4095e+04  3.1000e+01  3.2767e+04  1.3350e+03  3.9120e+03  3.3180e+03 ],[ -15543.   -665.  27889.    518.    752.   1413. ],[ -16418.   3066.  14359.   1044.  -2633.    368. ],[ -16890.   5369.   8173.   1771.  -4940.    462. ],[ -12419.   3943.   3848.   1869.  -6253.   1333. ],[ -7098.  2229.  1349.  1636. -7213.  3196. ],[ -2954.   587.   692.  1270. -7863.  5605. ],[ -1145.   393.  1614.  1074. -8185.  7823. ],[  -998.   650.  2878.  1254. -8155.  9214. ],[ -1364.   757.  5085.  1778. -7762.  9809. ],[ -1136.   354.  7417.  2404. -7188.  9415. ],[   521. -1337.  9597.  2961. -6566.  8144. ],[  3790. -2973. 11900.  3338. -6119.  6345. ],[  7213. -3572. 14418.  3606. -5970.  4251. ],[  9092. -3550. 17108.  3822. -5995.  2357. ],[  8874. -2909. 19458.  4097. -6061.   646. ],[  6765. -2405. 20996.  4441. -6076.  -829. ],[  4624. -2439. 21311.  4784. -5983. -2076. ],[   914. -2675. 20767.  5077. -5789. -3020. ],[ -2377. -3228. 19295.  5266. -5580. -3459. ],[ -4810. -3944. 17163.  5333. -5397. -3405. ],[ -6306. -4645. 14985.  5276. -5302. -2968. ],[ -7049. -5124. 12878.  5090. -5287. -2241. ],[ -7108. -5526. 11163.  4807. -5341. -1447. ],[ -6724. -5731.  9811.  4451. -5446.  -649. ],[ -5999. -5610.  8706.  4123. -5554.    12. ],[ -5012. -5678.  8107.  3794. -5631.   560. ],[ -3700. -5601.  7730.  3513. -5675.   990. ],[ -2330. -5644.  7731.  3289. -5687.  1313. ],[ -1523. -5918.  7745.  3090. -5668.  1589. ],[  -274. -5610.  7948.  2962. -5628.  1650. ],[   672. -5792.  7992.  2840. -5582.  1616. ],[  1381. -5937.  7897.  2713. -5529.  1603. ],[  1730. -6001.  7657.  2598. -5460.  1476. ]
[   1230.  -4882. -10092.   1874.  -1003.  -2101. ],[   1123.  -5094. -10360.   1953.  -1058.  -2164. ],[   1082.  -5265. -10721.   2024.  -1101.  -2218. ],[    977.  -5401. -11084.   2094.  -1137.  -2275. ],[    864.  -5482. -11423.   2161.  -1174.  -2335. ],[    685.  -5482. -11825.   2229.  -1200.  -2398. ],[    414.  -5571. -12129.   2290.  -1223.  -2466. ],[    151.  -5462. -12480.   2354.  -1227.  -2545. ],[   -148.  -5474. -12818.   2424.  -1227.  -2611. ],[   -291.  -5411. -13092.   2496.  -1220.  -2665. ],[   -494.  -5338. -13426.   2572.  -1207.  -2709. ],[   -864.  -5267. -13885.   2643.  -1187.  -2713. ],[  -1176.  -5235. -14312.   2713.  -1151.  -2698. ],[  -1663.  -5295. -14845.   2758.  -1092.  -2657. ],[  -2177.  -5273. -15428.   2796.   -996.  -2589. ],[  -2829.  -5266. -16091.   2819.   -869.  -2508. ],[  -3425.  -5247. -16792.   2848.   -716.  -2411. ],[  -3989.  -5108. -17542.   2887.   -540.  -2313. ],[  -4604.  -4995. -18383.   2928.   -345.  -2174. ],[  -5127.  -4893. -19255.   2967.   -138.  -2030. ],[  -5717.  -4663. -20171.   2981.     76.  -1821. ],[  -6389.  -4408. -20985.   2988.    305.  -1614. ],[  -7074.  -4239. -21821.   2968.    555.  -1400. ],[  -7570.  -4135. -22371.   2929.    804.  -1160. ],[  -8098.  -4055. -23068.   2869.   1063.   -875. ],[  -8584.  -4219. -23530.   2771.   1296.   -536. ],[  -8725.  -4520. -24122.   2605.   1500.    -92. ],[  -9033.  -4752. -24491.   2357.   1670.    458. ],[  -9289.  -5172. -24578.   2037.   1842.   1043. ],[  -9732.  -5522. -24371.   1656.   2038.   1642. ],[ -10052.  -5964. -23968.   1203.   2275.   2276. ],[ -10227.  -6214. -23404.    739.   2537.   2889. ],[ -10431.  -6562. -22509.    184.   2894.   3481. ],[ -10338.  -6451. -21383.   -346.   3317.   3981. ],[ -10052.  -6332. -20089.   -896.   3821.   4377. ],[  -9658.  -6013. -18810.  -1403.   4366.   4636. ],[  -9269.  -5794. -17943.  -1912.   4965.   4753. ],[  -8674.  -5263. -16531.  -2419.   5650.   4703. ],[  -8069.  -4423. -15011.  -2871.   6399.   4432. ],[  -7545.  -3813. -13343.  -3219.   7179.   4004. ],[  -7161.  -3386. -11639.  -3527.   8051.   3399. ],[ -7100. -3235. -9815. -3783.  8944.  2725. ],[ -7064. -3054. -7925. -3992.  9856.  2014. ],[ -7312. -3019. -5917. -4158. 10816.  1310. ],[ -7644. -2839. -3604. -4250. 11720.   720. ],[ -8065. -2670. -1016. -4292. 12642.   256. ],[ -8249. -2341.  1693. -4309. 13467.   -28. ],[ -8306.  -291.  5059. -4222. 14216.  -157. ],[ -8954. -4131. 12353. -2747. 14737.  1374. ],[  -5119. -10064.  20789.   1383.  14570.   5221. ],[ 17332.  7520. 32767.  6082. 13091.  7132. ],[  20819. -21488.  32767.  -1331.  13810.   7744. ],[   4591. -32768.  32767. -12344.  17629.   6662. ],[  32452.  -9619.  32767. -11358.  11958.   -418. ],[ 32767. 32767. 32767. -5431.  5576. -2792. ],[ 32767. 32767. 15647. -3222.   525.  -732. ],[ 32767. 11464. -6712. -5905.  -832. -1167. ],[  31950.  -2939. -16017.  -7637.  -1326.  -5206. ],[  16163.   1361. -15479.  -7480.   -917.  -9962. ],[   3426.  14371.  -7804.  -4372.    553. -14276. ],[  -4453.   7259.   4524.   -755.   3421. -16673. ],[   -449.  -6963.  18504.   1059.   6568. -16958. ],[   8818.  -6517.  25967.   3244.   7689. -15736. ],[   9947.  -3098.  32767.   5322.   7243. -12957. ],[  2861.  4611. 32767.  5834.  5964. -8801. ],[ -10472.  15568.  32767.   5536.   3960.  -3324. ],[ -16538.  13238.  32767.   5027.   1303.   1160. ],[ -17080.   9653.  32767.   4409.  -1276.   2981. ],[ -17568.   9665.  19887.   4024.  -3561.   3443. ],[ -15910.   8071.  10562.   3671.  -5226.   3895. ],[ -12754.   5117.   5353.   3261.  -6369.   4435. ],[ -8135.  2096.  3667.  2859. -7010.  5222. ],[ -2807.  -119.  4415.  2455. -7446.  6510. ],[  1135.  -585.  6556.  2172. -7726.  7946. ],[  3159.  -703.  9316.  2112. -7851.  9148. ],[  4101.  -898. 11751.  2204. -7861.  9847. ],[  4327. -1316. 13663.  2364. -7811.  9880. ],[  4126. -1600. 14533.  2562. -7679.  9345. ],[  3512. -1897. 15506.  2843. -7381.  8340. ],[  2936. -1700. 16048.  3186. -6972.  6936. ],[  2853. -2126. 16297.  3509. -6538.  5250. ],[  3188. -2513. 16353.  3755. -6220.  3622. ],[  3259. -3067. 15966.  3912. -6039.  2208. ],[  2735. -3579. 15171.  3970. -5964.  1080. ],[  1408. -3935. 14190.  3962. -5934.   327. ],[  -346. -4202. 13041.  3918. -5876.  -163. ],[ -2105. -4529. 11916.  3853. -5749.  -449. ],[ -3556. -5001. 10764.  3764. -5571.  -579. ],[ -4475. -5482.  9738.  3653. -5404.  -559. ],[ -4821. -5749.  9147.  3521. -5268.  -440. ],[ -5065. -6122.  8339.  3376. -5168.  -235. ],[ -5022. -6418.  7680.  3207. -5126.    10. ],[ -4741. -6562.  7144.  3024. -5119.   263. ],[ -4284. -6628.  6731.  2834. -5144.   518. ],[ -3862. -6734.  6415.  2632. -5173.   745. ],[ -3384. -6753.  6134.  2432. -5165.   917. ],[ -2829. -6575.  5913.  2243. -5143.  1029. ],[ -2520. -6559.  5769.  2063. -5086.  1092. ],[ -2080. -6543.  5564.  1876. -5001.  1120. ],[ -1576. -6444.  5302.  1721. -4898.  1102. ]
[   1029.  -3719. -10068.    945.   -614.  -2657. ],[   1086.  -3934. -10441.   1026.   -650.  -2756. ],[   1131.  -4060. -10732.   1103.   -682.  -2842. ],[   1294.  -4164. -11128.   1201.   -721.  -2923. ],[   1444.  -4290. -11428.   1302.   -767.  -2981. ],[   1541.  -4360. -11764.   1423.   -810.  -3031. ],[   1666.  -4416. -12181.   1558.   -868.  -3100. ],[   1595.  -4689. -12535.   1697.   -904.  -3138. ],[   1663.  -4945. -12943.   1838.   -948.  -3209. ],[   1656.  -5305. -13322.   1955.   -997.  -3270. ],[   1624.  -5574. -13744.   2058.  -1053.  -3342. ],[   1505.  -5796. -14144.   2152.  -1113.  -3399. ],[   1342.  -5869. -14603.   2245.  -1165.  -3425. ],[   1121.  -5881. -15073.   2359.  -1219.  -3420. ],[    833.  -5793. -15571.   2500.  -1278.  -3374. ],[    564.  -5706. -15993.   2651.  -1326.  -3302. ],[ -7.0000e+00 -5.7880e+03 -1.6674e+04  2.8210e+03 -1.3690e+03 -3.1680e+03 ],[   -625.  -5767. -17330.   2981.  -1380.  -3015. ],[  -1205.  -5562. -18079.   3153.  -1366.  -2864. ],[  -1786.  -5282. -18868.   3358.  -1307.  -2706. ],[  -2424.  -5168. -19543.   3536.  -1244.  -2509. ],[  -3184.  -5160. -20198.   3667.  -1159.  -2301. ],[  -4033.  -5083. -20799.   3757.  -1037.  -2071. ],[  -4878.  -4995. -21267.   3809.   -873.  -1814. ],[  -5550.  -4903. -21712.   3814.   -689.  -1553. ],[  -6151.  -4799. -22106.   3793.   -490.  -1284. ],[  -6584.  -4671. -22393.   3745.   -270.   -991. ],[  -6923.  -4612. -22693.   3662.    -57.   -685. ],[  -7264.  -4436. -22934.   3538.    163.   -340. ],[  -7418.  -4323. -23148.   3377.    391.     45. ],[  -7743.  -4179. -23323.   3158.    635.    475. ],[  -8435.  -4386. -23367.   2859.    944.    907. ],[  -8904.  -4582. -23677.   2489.   1295.   1327. ],[  -9510.  -5013. -23779.   2023.   1724.   1699. ],[ -10153.  -5529. -23747.   1506.   2180.   2043. ],[ -10795.  -5982. -23335.    894.   2698.   2326. ],[ -11170.  -5961. -22735.    296.   3218.   2571. ],[ -11373.  -5688. -21806.   -302.   3750.   2764. ],[ -11418.  -5257. -20479.   -909.   4304.   2895. ],[ -11409.  -4764. -18879.  -1462.   4860.   2953. ],[ -11255.  -4216. -17132.  -2029.   5489.   2903. ],[ -11044.  -3779. -16006.  -2572.   6170.   2707. ],[ -10793.  -3475. -14364.  -3122.   6984.   2314. ],[ -10321.  -3350. -12654.  -3647.   7889.   1735. ],[  -9952.  -4175. -10940.  -4140.   8851.   1113. ],[ -9306. -5167. -9051. -4551.  9756.   561. ],[ -8668. -6258. -6894. -4880. 10575.   227. ],[ -8179. -7213. -4688. -5118. 11276.   119. ],[ -8752. -6843. -1535. -4930. 11817.   684. ],[ -5902. -1929.  8865. -1790. 11749.  3671. ],[ 27964. 32767. 32767.  7398.  9025. 10686. ],[ 32767.  4203. 32767.  9386.   786. 21298. ],[ 16004. 32767. 32767.  4811.  4207. 23672. ],[   1465. -32768.  32767.  -4988.  13926.  16843. ],[ 32767.   880. 32767. -8663. 13056.  4943. ],[ 32767. 32767. 32767. -7096.  7167. -3072. ],[ 32767.  -517.  4756. -8238.  2512. -7930. ],[  32767.  -4427.  -4404.  -9723.   -988. -10397. ],[ 26580. -7684. -9833. -8901. -1827. -9166. ],[  20141. -19960. -13709.  -7918.   -535.  -7832. ],[  16453. -23969. -15918.  -6690.   1408.  -9947. ],[   7532.  -9431. -11216.  -3418.   3777. -12573. ],[   5149.   4598.   2300.     18.   5824. -12537. ],[   7580.   5512.  14031.   2001.   6934. -11764. ],[  5608. 10001. 25317.  3564.  7474. -9898. ],[  1576. 13599. 30678.  5384.  7155. -8040. ],[ -7408.  9601. 32767.  4306.  7005. -6994. ],[ -14039.  13439.  32767.   2750.   6367.  -5794. ],[ -16937.   9196.  32767.   1816.   4837.  -5255. ],[ -12831.   6538.  32767.   1180.   2291.  -5009. ],[ -11101.   9294.  28350.   1482.   -414.  -4155. ],[ -8057.  7624. 20420.  1912. -1975. -2726. ],[ -4890.  6681. 16357.  2231. -3195. -1060. ],[ -1977.  5867. 13062.  2608. -4326.  1112. ],[ -1062.  3321. 11395.  2812. -5126.  3210. ],[ -1578.  1370. 10896.  2886. -5437.  4794. ],[ -2407.   872. 11449.  3000. -5241.  5732. ],[ -2666.  1165. 12405.  3185. -4785.  6250. ],[ -1906.   961. 13126.  3360. -4334.  6434. ],[  -648.   153. 13334.  3479. -4052.  6421. ],[   592.  -871. 13098.  3542. -3944.  6239. ],[  1548. -1871. 12557.  3559. -3975.  5851. ],[  1803. -2291. 12264.  3527. -4060.  5235. ],[  1853. -2871. 11734.  3456. -4157.  4390. ],[  1761. -3047. 11271.  3392. -4250.  3474. ],[  1572. -3062. 11026.  3358. -4334.  2535. ],[  1364. -3237. 10851.  3373. -4393.  1784. ],[  1188. -3466. 10634.  3411. -4432.  1197. ],[   878. -3877. 10431.  3463. -4441.   786. ],[   427. -4251. 10179.  3498. -4424.   508. ],[  -113. -4500.  9876.  3524. -4373.   338. ],[  -578. -4760.  9497.  3530. -4303.   245. ],[  -763. -4923.  9264.  3505. -4238.   214. ],[  -982. -5247.  8855.  3437. -4197.   216. ],[ -1040. -5463.  8465.  3339. -4178.   247. ],[  -919. -5651.  8073.  3220. -4185.   288. ],[  -773. -5734.  7751.  3089. -4203.   352. ],[  -632. -5683.  7457.  2958. -4216.   424. ],[  -429. -5611.  7153.  2833. -4220.   477. ],[  -335. -5700.  6944.  2701. -4200.   545. ]
